id,direction,families,mean,mean_absolute,median,minimum,maximum,sign_fraction,above_tau_fraction,retained,classification,descriptive_ci_low,descriptive_ci_high,mean_absolute_order_difference,original_gap,normalized_mean,normalized_mean_absolute,panel,group,kind,head,cohort,source,site
G2group:negative:weakened,restore,89,-0.9563228816128848,0.9777489646097247,-0.83477783203125,-2.5640869140625,0.81890869140625,0.9550561797752809,0.9662921348314607,True,coherent,-1.087756298365218,-0.8291675899135933,0.5077850952577055,11.170458413241954,-0.08561178478398142,0.08752988717550374,G2group,,weakened,,negative,,
G2group:positive:change,noise,89,-0.1353108286857605,0.1739197118898456,-0.1063232421875,-0.72393798828125,0.28607177734375,0.7865168539325843,0.5955056179775281,True,coherent,-0.17557893263155155,-0.09618053061238845,0.33850764558556373,11.170458413241954,-0.012113274467353736,0.015569612763937556,G2group,,change,,positive,,
G2group:positive:change,restore,89,-0.17036179478248853,0.218597698747442,-0.120819091796875,-1.45611572265625,0.36285400390625,0.7303370786516854,0.6404494382022472,True,coherent,-0.22774721049190907,-0.11788775030146828,0.3669129435935717,11.170458413241954,-0.015251101474988184,0.019569268391734635,G2group,,change,,positive,,
G2group:positive:intact,noise,89,4.080671642603499,4.0844709953565275,3.8842239379882812,-0.16907119750976562,9.6478271484375,0.9887640449438202,1.0,True,coherent,3.7571057570114568,4.41414608057965,1.6264685727237316,11.170458413241954,0.36530923724366504,0.3656493622960554,G2group,,intact,,positive,,
G2group:positive:intact,restore,89,4.061479547050562,4.061479547050562,4.146842956542969,1.2616653442382812,7.952239990234375,1.0,1.0,True,coherent,3.78846973408474,4.339987317631753,1.703789014494821,11.170458413241954,0.36359112552049827,0.36359112552049827,G2group,,intact,,positive,,
G2group:positive:weakened,noise,89,3.9453608139177385,3.9544852268829773,3.79443359375,-0.406036376953125,9.179183959960938,0.9887640449438202,1.0,True,coherent,3.624946684833993,4.2731911387336385,1.7244244947862089,11.170458413241954,0.35319596277631127,0.3540127970213967,G2group,,weakened,,positive,,
G2group:positive:weakened,restore,89,3.891117752268073,3.891117752268073,4.0081787109375,1.2649688720703125,7.5240478515625,1.0,1.0,True,coherent,3.635612762108278,4.148539403784142,1.8326292734467582,11.170458413241954,0.3483400240455101,0.3483400240455101,G2group,,weakened,,positive,,
G2group:reference1:change,noise,89,-0.013661341720752502,0.026088714599609375,-0.017862319946289062,-0.119354248046875,0.06441497802734375,0.651685393258427,0.011235955056179775,False,below_rule,-0.020033336623331136,-0.007321659366736262,0.05696200252918715,11.170458413241954,-0.0012229884589658152,0.002335509755685824,G2group,,change,,reference1,,
G2group:reference1:change,restore,89,-0.02108646510692125,0.031207178415877095,-0.01220703125,-0.21697998046875,0.062255859375,0.7415730337078652,0.0449438202247191,False,below_rule,-0.030322317594892526,-0.012721222906969917,0.04865471164831955,11.170458413241954,-0.0018876991728400709,0.002793724058708524,G2group,,change,,reference1,,
G2group:reference1:intact,noise,89,-0.022302418612362294,0.23765914895561305,-0.017578125,-0.955322265625,0.7147216796875,0.5168539325842697,0.7078651685393258,True,heterogeneous,-0.08550860680890887,0.039640993616554154,0.4085931135027596,11.170458413241954,-0.001996553569003401,0.021275684503142808,G2group,,intact,,reference1,,
G2group:reference1:intact,restore,89,-0.0606012987286857,0.20057520705662416,-0.0264892578125,-0.76788330078125,0.724151611328125,0.5617977528089888,0.6067415730337079,True,heterogeneous,-0.11598622852496887,-0.005549423346358801,0.39521170198247674,11.170458413241954,-0.005425139818509709,0.017955861759339567,G2group,,intact,,reference1,,
G2group:reference1:weakened,noise,89,-0.0359637603331148,0.2329509767253747,-0.02899169921875,-0.970703125,0.73077392578125,0.550561797752809,0.7078651685393258,True,heterogeneous,-0.0981970776332898,0.024695600150676206,0.42420934827140205,11.170458413241954,-0.0032195420279692165,0.020854200258176005,G2group,,weakened,,reference1,,
G2group:reference1:weakened,restore,89,-0.08168776383560696,0.20363080367613373,-0.066192626953125,-0.774993896484375,0.719970703125,0.5842696629213483,0.6067415730337079,True,heterogeneous,-0.1370097920466005,-0.026470339432191466,0.40335222844327434,11.170458413241954,-0.0073128389913497795,0.018229404393533283,G2group,,weakened,,reference1,,
G2group:reference2:change,noise,89,0.011939080913415116,0.03152945872103231,0.007340431213378906,-0.109161376953125,0.1868896484375,0.5730337078651685,0.033707865168539325,False,below_rule,0.0035573206590802484,0.02065898139825027,0.038138914644048456,11.170458413241954,0.0010688085011141533,0.0028225751848873003,G2group,,change,,reference2,,
G2group:reference2:change,restore,89,0.005586361617184757,0.02786573131432694,0.001708984375,-0.10888671875,0.14599609375,0.5056179775280899,0.033707865168539325,False,below_rule,-0.002189240495810348,0.013606112324789666,0.04259524184666323,11.170458413241954,0.000500101375478238,0.0024945915631621415,G2group,,change,,reference2,,
G2group:reference2:intact,noise,89,-0.07601157199130969,0.2461156202166268,-0.065216064453125,-0.8021240234375,0.5103816986083984,0.5955056179775281,0.7528089887640449,True,heterogeneous,-0.13896274285370044,-0.01494556384140196,0.3238188711444983,11.170458413241954,-0.006804695848578803,0.022032723377302985,G2group,,intact,,reference2,,
G2group:reference2:intact,restore,89,-0.06532411361008547,0.2530228636238012,-0.10260009765625,-0.905792236328125,0.7333984375,0.6179775280898876,0.8202247191011236,True,heterogeneous,-0.1280064014906294,-0.0012909171286593691,0.36083520396371904,11.170458413241954,-0.0058479349005630225,0.022651072522131836,G2group,,intact,,reference2,,
G2group:reference2:weakened,noise,89,-0.06407249107789457,0.255658074711146,-0.0753173828125,-0.7664794921875,0.5047607421875,0.5955056179775281,0.8089887640449438,True,heterogeneous,-0.1287549309516221,-0.001146015960179052,0.3222144051883998,11.170458413241954,-0.00573588734746465,0.022886981469630432,G2group,,weakened,,reference2,,
G2group:reference2:weakened,restore,89,-0.05973775199290072,0.24913187241286375,-0.095947265625,-0.8526611328125,0.856903076171875,0.6179775280898876,0.7752808988764045,True,heterogeneous,-0.1225533920727419,0.004858983232733846,0.33683604336856454,11.170458413241954,-0.005347833525084785,0.02230274382629918,G2group,,weakened,,reference2,,
G2group:reference3:change,noise,89,0.00990658127859737,0.036312880141011784,0.0089111328125,-0.11869621276855469,0.17572021484375,0.5842696629213483,0.056179775280898875,False,below_rule,0.00013210880622435152,0.019915675045399185,0.0706572693385435,11.170458413241954,0.0008868553923314079,0.0032507958758402336,G2group,,change,,reference3,,
G2group:reference3:change,restore,89,0.005247150914052899,0.03452233785993598,0.00537109375,-0.11236572265625,0.1630859375,0.550561797752809,0.02247191011235955,False,below_rule,-0.004385218459568667,0.014899060297548068,0.06518380561571442,11.170458413241954,0.0004697346089067119,0.003090503234765341,G2group,,change,,reference3,,
G2group:reference3:intact,noise,89,-0.21012451407614718,0.29929473426904574,-0.237518310546875,-0.8131103515625,0.84796142578125,0.7752808988764045,0.7752808988764045,True,coherent,-0.2713201493359683,-0.14764114792427324,0.4878459351786067,11.170458413241954,-0.018810733302319655,0.02679341556065851,G2group,,intact,,reference3,,
G2group:reference3:intact,restore,89,-0.1625639454702313,0.2792184165354525,-0.1412181854248047,-0.8682861328125,0.746612548828125,0.7303370786516854,0.7640449438202247,True,coherent,-0.2273827295624808,-0.09636687589495371,0.4585240824838703,11.170458413241954,-0.014553023650087702,0.024996146640182165,G2group,,intact,,reference3,,
G2group:reference3:weakened,noise,89,-0.20021793279754982,0.28863734341739267,-0.2177734375,-0.7911376953125,0.7292652130126953,0.7752808988764045,0.797752808988764,True,coherent,-0.2580827295110467,-0.14069657352533232,0.478196626298883,11.170458413241954,-0.017923877909988246,0.025839346313238965,G2group,,weakened,,reference3,,
G2group:reference3:weakened,restore,89,-0.1573167945561784,0.271924230489838,-0.145751953125,-0.900390625,0.6612167358398438,0.7303370786516854,0.7528089887640449,True,coherent,-0.22005617323886142,-0.09381524953949323,0.43913494603017744,11.170458413241954,-0.014083289041180988,0.02434315767806691,G2group,,weakened,,reference3,,
G2group:reference4:change,noise,89,-0.0034225522802117164,0.033103302623448745,-0.000244140625,-0.22314453125,0.10609817504882812,0.5056179775280899,0.0449438202247191,False,below_rule,-0.013744283994931852,0.006364634264720955,0.06657099455929874,11.170458413241954,-0.00030639318044051547,0.0029634685882010564,G2group,,change,,reference4,,
G2group:reference4:change,restore,89,0.0022085489851705145,0.028656997037737556,0.0050201416015625,-0.13173675537109375,0.0831451416015625,0.6067415730337079,0.02247191011235955,False,below_rule,-0.005983852335576261,0.009945266099458318,0.05508968267547951,11.170458413241954,0.00019771337070217306,0.0025654271273026974,G2group,,change,,reference4,,
G2group:reference4:intact,noise,89,-0.11791649829135852,0.29690155822239567,-0.1163330078125,-1.81201171875,0.81414794921875,0.6292134831460674,0.7640449438202247,True,heterogeneous,-0.20067858669195282,-0.04147069547953236,0.5427168406797259,11.170458413241954,-0.010556101990548131,0.02657917403554678,G2group,,intact,,reference4,,
G2group:reference4:intact,restore,89,-0.06029483709442482,0.2796058226167486,-0.05706787109375,-1.4640045166015625,1.090301513671875,0.5842696629213483,0.6966292134831461,True,heterogeneous,-0.14257312075475628,0.020220790954118332,0.5113023693641919,11.170458413241954,-0.00539770480886878,0.02503082794572616,G2group,,intact,,reference4,,
G2group:reference4:weakened,noise,89,-0.12133905057157024,0.2937904716877455,-0.0915679931640625,-1.81591796875,0.7993621826171875,0.6292134831460674,0.7415730337078652,True,heterogeneous,-0.20322180584575356,-0.04543471356456206,0.524111667375886,11.170458413241954,-0.010862495170988647,0.02630066384200252,G2group,,weakened,,reference4,,
G2group:reference4:weakened,restore,89,-0.0580862881092543,0.2707808419559779,-0.0335693359375,-1.4622955322265625,1.0198593139648438,0.5842696629213483,0.7191011235955056,True,heterogeneous,-0.1373238815350479,0.020305978783060983,0.49814545706416785,11.170458413241954,-0.0051999914381666065,0.02424079943173884,G2group,,weakened,,reference4,,
G2group:residual23:change,noise,89,-0.0027686772721537043,0.08593948235672512,-0.015560150146484375,-0.27294921875,0.47216796875,0.5730337078651685,0.2808988764044944,False,below_rule,-0.026482458194989837,0.022344515832622366,0.141320367877403,11.170458413241954,-0.0002478570860504339,0.007693460660025256,G2group,,change,,residual23,,
G2group:residual23:change,restore,89,-0.004120775822843059,0.0813361955492684,-0.004791259765625,-0.312042236328125,0.25823974609375,0.5168539325842697,0.25842696629213485,False,below_rule,-0.026274008630366805,0.01759715549061807,0.15258475635828597,11.170458413241954,-0.000368899437283443,0.007281365951181455,G2group,,change,,residual23,,
G2group:residual23:intact,noise,89,-0.6329687847180313,0.9539656156904242,-0.7174272537231445,-4.450439453125,4.260986328125,0.7752808988764045,0.9438202247191011,True,coherent,-0.8493484992659494,-0.4107370983348808,1.161828930458326,11.170458413241954,-0.05666453079201138,0.08540075799929135,G2group,,intact,,residual23,,
G2group:residual23:intact,restore,89,-0.6609686305013935,0.8689925590257966,-0.7178726196289062,-3.35302734375,2.32977294921875,0.797752808988764,0.9325842696629213,True,coherent,-0.8433609887455287,-0.478394560867481,1.1826138014204046,11.170458413241954,-0.05917112852932268,0.07779381354624215,G2group,,intact,,residual23,,
G2group:residual23:weakened,noise,89,-0.635737461990185,0.9791572549369898,-0.69525146484375,-4.47998046875,4.733154296875,0.7640449438202247,0.9550561797752809,True,coherent,-0.858950051966678,-0.4037494510747074,1.0917178379015977,11.170458413241954,-0.05691238787806181,0.08765595991801496,G2group,,weakened,,residual23,,
G2group:residual23:weakened,restore,89,-0.6650894063242366,0.8780866178233971,-0.699493408203125,-3.33428955078125,2.017730712890625,0.8089887640449438,0.9438202247191011,True,coherent,-0.8443356896384379,-0.48714657981743975,1.1448742137866075,11.170458413241954,-0.059540027966606124,0.07860793043036395,G2group,,weakened,,residual23,,
block:L17H1:query_sentence,noise,89,1.824571009432332,1.8327181741092982,1.66229248046875,-0.362548828125,5.37060546875,0.9887640449438202,0.9775280898876404,True,coherent,1.6013052484962378,2.062131805634231,1.283762771092104,11.170458413241954,0.16333895547826444,0.16406830465764172,blocking,,blocking,,,545,query_sentence
block:L17H1:query_sentence,restore,89,1.750848223654072,1.750848223654072,1.5700607299804688,0.220458984375,4.747802734375,1.0,1.0,True,coherent,1.5846587039111706,1.9274389099538995,1.4226304600747783,11.170458413241954,0.15673915598473015,0.15673915598473015,blocking,,blocking,,,545,query_sentence
block:L17H1:query_sentence:self,noise,89,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,below_rule,0.0,0.0,0.0,11.170458413241954,0.0,0.0,control,,self_clamp,,,,
block:L17H1:query_sentence:self,restore,89,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,below_rule,0.0,0.0,0.0,11.170458413241954,0.0,0.0,control,,self_clamp,,,,
block:L17H1:query_sentence:source,noise,89,2.166586216915859,2.168341834893387,1.89349365234375,-0.078125,6.8988037109375,0.9887640449438202,0.9887640449438202,True,coherent,1.9121656878610676,2.440691006719396,1.295052206918095,11.170458413241954,0.19395678644195052,0.19411395259508232,blocking,,source,,,545,query_sentence
block:L17H1:query_sentence:source,restore,89,2.012569973977764,2.012569973977764,1.78790283203125,0.498291015625,5.184967041015625,1.0,1.0,True,coherent,1.8297646308213138,2.2090473228626037,1.4493625726592674,11.170458413241954,0.18016896885735456,0.18016896885735456,blocking,,source,,,545,query_sentence
block:L17H1:query_writer_union,noise,89,1.6084513289205145,1.6202304711502589,1.4524078369140625,-0.439208984375,5.34796142578125,0.9662921348314607,0.9775280898876404,True,coherent,1.4036703316013466,1.8276060466016275,1.2581136467751493,11.170458413241954,0.14399152384057803,0.14504601433631104,blocking,,blocking,,,545,query_writer_union
block:L17H1:query_writer_union,restore,89,1.4979610389538025,1.4979610389538025,1.3553466796875,0.08349609375,4.2425689697265625,1.0,0.9887640449438202,True,coherent,1.3494162217954573,1.656177306577061,1.3601511515928117,11.170458413241954,0.13410022968959387,0.13410022968959387,blocking,,blocking,,,545,query_writer_union
block:L17H1:query_writer_union:self,noise,89,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,below_rule,0.0,0.0,0.0,11.170458413241954,0.0,0.0,control,,self_clamp,,,,
block:L17H1:query_writer_union:self,restore,89,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,below_rule,0.0,0.0,0.0,11.170458413241954,0.0,0.0,control,,self_clamp,,,,
block:L17H1:query_writer_union:source,noise,89,1.904741346166375,1.9089383703939031,1.63818359375,-0.186767578125,5.93658447265625,0.9887640449438202,1.0,True,coherent,1.6731659727150134,2.1540342320217176,1.233295044202483,11.170458413241954,0.17051595160216615,0.17089167693699692,blocking,,source,,,545,query_writer_union
block:L17H1:query_writer_union:source,restore,89,1.7196918230378226,1.7196918230378226,1.502197265625,0.166015625,4.6302032470703125,1.0,1.0,True,coherent,1.5530276761965807,1.898939140860954,1.3491055992212189,11.170458413241954,0.1539499776481173,0.1539499776481173,blocking,,source,,,545,query_writer_union
