layer,head,fact_block,position,distance,evals,qk_passes,scored,families,frequency,strength_first,strength_last
6,7,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
6,7,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
6,7,demo,demo,previous,8544,0,0,0,0.0,,
6,7,demo,demo,self,8544,0,0,0,0.0,,
6,7,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
6,7,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
6,7,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
6,7,test,test_other,previous,2136,0,0,0,0.0,,
6,7,test,test_other,self,2136,27,27,5,0.012640449438202247,0.006591976430543043,0.01016406328589828
6,8,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
6,8,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
6,8,demo,demo,previous,8544,0,0,0,0.0,,
6,8,demo,demo,self,8544,0,0,0,0.0,,
6,8,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
6,8,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
6,8,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
6,8,test,test_other,previous,2136,0,0,0,0.0,,
6,8,test,test_other,self,2136,0,0,0,0.0,,
6,9,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
6,9,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
6,9,demo,demo,previous,8544,0,0,0,0.0,,
6,9,demo,demo,self,8544,0,0,0,0.0,,
6,9,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
6,9,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
6,9,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
6,9,test,test_other,previous,2136,0,0,0,0.0,,
6,9,test,test_other,self,2136,0,0,0,0.0,,
6,10,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
6,10,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
6,10,demo,demo,previous,8544,0,0,0,0.0,,
6,10,demo,demo,self,8544,0,0,0,0.0,,
6,10,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
6,10,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
6,10,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
6,10,test,test_other,previous,2136,0,0,0,0.0,,
6,10,test,test_other,self,2136,0,0,0,0.0,,
6,11,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
6,11,demo,demo,distance_ge_2,1000158,642,642,46,0.0006418985800243561,0.04659675024565878,0.0642296391542177
6,11,demo,demo,previous,8544,174,174,29,0.020365168539325844,0.07726724908269685,0.1301803306258958
6,11,demo,demo,self,8544,648,648,73,0.07584269662921349,0.016260261478529162,0.13056983037587302
6,11,demo,test_other,distance_ge_2,451008,1,1,1,2.2172555697459912e-06,0.0,0.0420851968228817
6,11,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
6,11,test,test_other,distance_ge_2,57551,30,30,14,0.000521276780594603,0.0053118443737427395,0.012859588675200938
6,11,test,test_other,previous,2136,0,0,0,0.0,,
6,11,test,test_other,self,2136,105,105,23,0.04915730337078652,0.014605777539933721,0.007476244629721069
6,12,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
6,12,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
6,12,demo,demo,previous,8544,0,0,0,0.0,,
6,12,demo,demo,self,8544,0,0,0,0.0,,
6,12,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
6,12,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
6,12,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
6,12,test,test_other,previous,2136,0,0,0,0.0,,
6,12,test,test_other,self,2136,0,0,0,0.0,,
6,13,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
6,13,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
6,13,demo,demo,previous,8544,0,0,0,0.0,,
6,13,demo,demo,self,8544,0,0,0,0.0,,
6,13,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
6,13,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
6,13,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
6,13,test,test_other,previous,2136,0,0,0,0.0,,
6,13,test,test_other,self,2136,0,0,0,0.0,,
6,14,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
6,14,demo,demo,distance_ge_2,1000158,18,18,2,1.7997156449281014e-05,0.0,0.1306050792336464
6,14,demo,demo,previous,8544,0,0,0,0.0,,
6,14,demo,demo,self,8544,126,126,20,0.014747191011235955,0.012133236752734297,0.07199535110876673
6,14,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
6,14,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
6,14,test,test_other,distance_ge_2,57551,4,4,3,6.950357074594707e-05,0.03864441532641649,0.005819187965244055
6,14,test,test_other,previous,2136,0,0,0,0.0,,
6,14,test,test_other,self,2136,9,9,3,0.004213483146067416,0.01894534130891164,0.0
6,15,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
6,15,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
6,15,demo,demo,previous,8544,0,0,0,0.0,,
6,15,demo,demo,self,8544,0,0,0,0.0,,
6,15,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
6,15,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
6,15,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
6,15,test,test_other,previous,2136,0,0,0,0.0,,
6,15,test,test_other,self,2136,0,0,0,0.0,,
6,16,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
6,16,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
6,16,demo,demo,previous,8544,0,0,0,0.0,,
6,16,demo,demo,self,8544,0,0,0,0.0,,
6,16,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
6,16,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
6,16,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
6,16,test,test_other,previous,2136,0,0,0,0.0,,
6,16,test,test_other,self,2136,9,9,2,0.004213483146067416,0.0014518780323366325,0.014041175858842002
6,17,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
6,17,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
6,17,demo,demo,previous,8544,0,0,0,0.0,,
6,17,demo,demo,self,8544,0,0,0,0.0,,
6,17,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
6,17,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
6,17,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
6,17,test,test_other,previous,2136,0,0,0,0.0,,
6,17,test,test_other,self,2136,0,0,0,0.0,,
6,18,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
6,18,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
6,18,demo,demo,previous,8544,54,54,9,0.006320224719101123,0.05570332333445549,0.05988859012722969
6,18,demo,demo,self,8544,0,0,0,0.0,,
6,18,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
6,18,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
6,18,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
6,18,test,test_other,previous,2136,4,4,3,0.0018726591760299626,0.00573339220136404,0.005898889619857073
6,18,test,test_other,self,2136,0,0,0,0.0,,
6,19,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
6,19,demo,demo,distance_ge_2,1000158,1116,1116,69,0.001115823699855423,0.043526356592507344,0.04564513761492417
6,19,demo,demo,previous,8544,0,0,0,0.0,,
6,19,demo,demo,self,8544,0,0,0,0.0,,
6,19,demo,test_other,distance_ge_2,451008,130,130,24,0.0002882432240669789,0.015277887984680442,0.030606035819017472
6,19,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
6,19,test,test_other,distance_ge_2,57551,360,360,85,0.006255321367135237,0.008588183470096232,0.015470577575059805
6,19,test,test_other,previous,2136,0,0,0,0.0,,
6,19,test,test_other,self,2136,0,0,0,0.0,,
6,20,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
6,20,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
6,20,demo,demo,previous,8544,0,0,0,0.0,,
6,20,demo,demo,self,8544,0,0,0,0.0,,
6,20,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
6,20,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
6,20,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
6,20,test,test_other,previous,2136,0,0,0,0.0,,
6,20,test,test_other,self,2136,0,0,0,0.0,,
6,21,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
6,21,demo,demo,distance_ge_2,1000158,18,18,3,1.7997156449281014e-05,0.12147444486618042,0.0
6,21,demo,demo,previous,8544,0,0,0,0.0,,
6,21,demo,demo,self,8544,186,186,30,0.021769662921348316,0.03552308295082341,0.12200025108552748
6,21,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
6,21,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
6,21,test,test_other,distance_ge_2,57551,2,2,2,3.475178537297354e-05,0.023041117936372757,0.03081430308520794
6,21,test,test_other,previous,2136,0,0,0,0.0,,
6,21,test,test_other,self,2136,12,12,6,0.0056179775280898875,0.010980421677231789,0.012711113008360067
6,22,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
6,22,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
6,22,demo,demo,previous,8544,0,0,0,0.0,,
6,22,demo,demo,self,8544,84,84,14,0.009831460674157303,0.0,0.011278443154878914
6,22,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
6,22,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
6,22,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
6,22,test,test_other,previous,2136,0,0,0,0.0,,
6,22,test,test_other,self,2136,2,2,1,0.0009363295880149813,0.018138602375984192,0.0
6,23,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
6,23,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
6,23,demo,demo,previous,8544,0,0,0,0.0,,
6,23,demo,demo,self,8544,0,0,0,0.0,,
6,23,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
6,23,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
6,23,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
6,23,test,test_other,previous,2136,0,0,0,0.0,,
6,23,test,test_other,self,2136,0,0,0,0.0,,
6,24,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
6,24,demo,demo,distance_ge_2,1000158,1248,1248,81,0.0012478028471501503,0.008184503996278344,0.03706715148832583
6,24,demo,demo,previous,8544,0,0,0,0.0,,
6,24,demo,demo,self,8544,0,0,0,0.0,,
6,24,demo,test_other,distance_ge_2,451008,256,256,49,0.0005676174258549738,0.0059884399133807165,0.018674760222438636
6,24,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
6,24,test,test_other,distance_ge_2,57551,370,370,86,0.006429080294000104,0.009273582849833916,0.022659211941956185
6,24,test,test_other,previous,2136,0,0,0,0.0,,
6,24,test,test_other,self,2136,0,0,0,0.0,,
6,25,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
6,25,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
6,25,demo,demo,previous,8544,0,0,0,0.0,,
6,25,demo,demo,self,8544,0,0,0,0.0,,
6,25,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
6,25,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
6,25,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
6,25,test,test_other,previous,2136,0,0,0,0.0,,
6,25,test,test_other,self,2136,0,0,0,0.0,,
6,26,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
6,26,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
6,26,demo,demo,previous,8544,0,0,0,0.0,,
6,26,demo,demo,self,8544,0,0,0,0.0,,
6,26,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
6,26,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
6,26,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
6,26,test,test_other,previous,2136,0,0,0,0.0,,
6,26,test,test_other,self,2136,0,0,0,0.0,,
6,27,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
6,27,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
6,27,demo,demo,previous,8544,0,0,0,0.0,,
6,27,demo,demo,self,8544,0,0,0,0.0,,
6,27,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
6,27,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
6,27,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
6,27,test,test_other,previous,2136,0,0,0,0.0,,
6,27,test,test_other,self,2136,0,0,0,0.0,,
6,28,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
6,28,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
6,28,demo,demo,previous,8544,0,0,0,0.0,,
6,28,demo,demo,self,8544,0,0,0,0.0,,
6,28,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
6,28,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
6,28,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
6,28,test,test_other,previous,2136,0,0,0,0.0,,
6,28,test,test_other,self,2136,0,0,0,0.0,,
6,29,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
6,29,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
6,29,demo,demo,previous,8544,0,0,0,0.0,,
6,29,demo,demo,self,8544,0,0,0,0.0,,
6,29,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
6,29,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
6,29,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
6,29,test,test_other,previous,2136,0,0,0,0.0,,
6,29,test,test_other,self,2136,0,0,0,0.0,,
6,30,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
6,30,demo,demo,distance_ge_2,1000158,120,120,19,0.00011998104299520676,0.005770731996744871,0.030414178657035034
6,30,demo,demo,previous,8544,0,0,0,0.0,,
6,30,demo,demo,self,8544,0,0,0,0.0,,
6,30,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
6,30,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
6,30,test,test_other,distance_ge_2,57551,18,18,9,0.00031276606835676184,0.010200107573635049,0.017468743750618562
6,30,test,test_other,previous,2136,0,0,0,0.0,,
6,30,test,test_other,self,2136,0,0,0,0.0,,
6,31,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
6,31,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
6,31,demo,demo,previous,8544,0,0,0,0.0,,
6,31,demo,demo,self,8544,0,0,0,0.0,,
6,31,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
6,31,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
6,31,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
6,31,test,test_other,previous,2136,0,0,0,0.0,,
6,31,test,test_other,self,2136,0,0,0,0.0,,
7,0,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
7,0,demo,demo,distance_ge_2,1000158,246,246,32,0.00024596113814017383,0.04093021676095763,0.0013238232719098649
7,0,demo,demo,previous,8544,0,0,0,0.0,,
7,0,demo,demo,self,8544,0,0,0,0.0,,
7,0,demo,test_other,distance_ge_2,451008,16,16,5,3.547608911593586e-05,0.005278483615256846,0.015854634752031416
7,0,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
7,0,test,test_other,distance_ge_2,57551,36,36,14,0.0006255321367135237,0.020053379962013826,0.014878596683653692
7,0,test,test_other,previous,2136,0,0,0,0.0,,
7,0,test,test_other,self,2136,12,12,2,0.0056179775280898875,0.03633315768092871,0.025931522405395906
7,1,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
7,1,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
7,1,demo,demo,previous,8544,1356,1356,87,0.15870786516853932,0.0739299588610767,0.034023198981848024
7,1,demo,demo,self,8544,18,18,3,0.002106741573033708,0.0,0.0
7,1,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
7,1,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
7,1,test,test_other,distance_ge_2,57551,3,3,3,5.21276780594603e-05,0.015289300587028265,0.0003032179083675146
7,1,test,test_other,previous,2136,239,239,63,0.11189138576779026,0.009787238755353013,0.010286486417822423
7,1,test,test_other,self,2136,40,40,9,0.018726591760299626,0.015136300353333354,0.009822336374782026
7,2,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
7,2,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
7,2,demo,demo,previous,8544,0,0,0,0.0,,
7,2,demo,demo,self,8544,0,0,0,0.0,,
7,2,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
7,2,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
7,2,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
7,2,test,test_other,previous,2136,0,0,0,0.0,,
7,2,test,test_other,self,2136,0,0,0,0.0,,
7,3,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
7,3,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
7,3,demo,demo,previous,8544,0,0,0,0.0,,
7,3,demo,demo,self,8544,0,0,0,0.0,,
7,3,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
7,3,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
7,3,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
7,3,test,test_other,previous,2136,0,0,0,0.0,,
7,3,test,test_other,self,2136,0,0,0,0.0,,
7,4,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
7,4,demo,demo,distance_ge_2,1000158,48,48,4,4.7992417198082705e-05,0.0,0.247874416410923
7,4,demo,demo,previous,8544,0,0,0,0.0,,
7,4,demo,demo,self,8544,0,0,0,0.0,,
7,4,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
7,4,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
7,4,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
7,4,test,test_other,previous,2136,0,0,0,0.0,,
7,4,test,test_other,self,2136,0,0,0,0.0,,
7,5,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
7,5,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
7,5,demo,demo,previous,8544,0,0,0,0.0,,
7,5,demo,demo,self,8544,0,0,0,0.0,,
7,5,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
7,5,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
7,5,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
7,5,test,test_other,previous,2136,0,0,0,0.0,,
7,5,test,test_other,self,2136,0,0,0,0.0,,
7,6,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
7,6,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
7,6,demo,demo,previous,8544,0,0,0,0.0,,
7,6,demo,demo,self,8544,0,0,0,0.0,,
7,6,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
7,6,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
7,6,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
7,6,test,test_other,previous,2136,0,0,0,0.0,,
7,6,test,test_other,self,2136,0,0,0,0.0,,
7,7,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
7,7,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
7,7,demo,demo,previous,8544,0,0,0,0.0,,
7,7,demo,demo,self,8544,54,54,9,0.006320224719101123,0.0,0.0
7,7,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
7,7,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
7,7,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
7,7,test,test_other,previous,2136,0,0,0,0.0,,
7,7,test,test_other,self,2136,0,0,0,0.0,,
7,8,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
7,8,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
7,8,demo,demo,previous,8544,576,576,56,0.06741573033707865,0.041461518548506625,0.02380746920486369
7,8,demo,demo,self,8544,0,0,0,0.0,,
7,8,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
7,8,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
7,8,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
7,8,test,test_other,previous,2136,175,175,51,0.08192883895131087,0.00681029937196789,0.0052099779743834266
7,8,test,test_other,self,2136,0,0,0,0.0,,
7,9,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
7,9,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
7,9,demo,demo,previous,8544,0,0,0,0.0,,
7,9,demo,demo,self,8544,0,0,0,0.0,,
7,9,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
7,9,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
7,9,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
7,9,test,test_other,previous,2136,0,0,0,0.0,,
7,9,test,test_other,self,2136,0,0,0,0.0,,
7,10,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
7,10,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
7,10,demo,demo,previous,8544,0,0,0,0.0,,
7,10,demo,demo,self,8544,0,0,0,0.0,,
7,10,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
7,10,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
7,10,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
7,10,test,test_other,previous,2136,0,0,0,0.0,,
7,10,test,test_other,self,2136,0,0,0,0.0,,
7,11,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
7,11,demo,demo,distance_ge_2,1000158,12,12,2,1.1998104299520676e-05,0.014511499553918839,0.0
7,11,demo,demo,previous,8544,0,0,0,0.0,,
7,11,demo,demo,self,8544,0,0,0,0.0,,
7,11,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
7,11,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
7,11,test,test_other,distance_ge_2,57551,4,4,1,6.950357074594707e-05,0.04057563282549381,0.017669704277068377
7,11,test,test_other,previous,2136,0,0,0,0.0,,
7,11,test,test_other,self,2136,0,0,0,0.0,,
7,12,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
7,12,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
7,12,demo,demo,previous,8544,0,0,0,0.0,,
7,12,demo,demo,self,8544,0,0,0,0.0,,
7,12,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
7,12,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
7,12,test,test_other,distance_ge_2,57551,1,1,1,1.737589268648677e-05,0.0,0.039006900042295456
7,12,test,test_other,previous,2136,0,0,0,0.0,,
7,12,test,test_other,self,2136,0,0,0,0.0,,
7,13,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
7,13,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
7,13,demo,demo,previous,8544,0,0,0,0.0,,
7,13,demo,demo,self,8544,0,0,0,0.0,,
7,13,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
7,13,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
7,13,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
7,13,test,test_other,previous,2136,0,0,0,0.0,,
7,13,test,test_other,self,2136,0,0,0,0.0,,
7,14,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
7,14,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
7,14,demo,demo,previous,8544,0,0,0,0.0,,
7,14,demo,demo,self,8544,0,0,0,0.0,,
7,14,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
7,14,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
7,14,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
7,14,test,test_other,previous,2136,0,0,0,0.0,,
7,14,test,test_other,self,2136,0,0,0,0.0,,
7,15,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
7,15,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
7,15,demo,demo,previous,8544,0,0,0,0.0,,
7,15,demo,demo,self,8544,24,24,4,0.0028089887640449437,0.0,0.010868162848055363
7,15,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
7,15,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
7,15,test,test_other,distance_ge_2,57551,1,1,1,1.737589268648677e-05,0.0,0.010119450278580189
7,15,test,test_other,previous,2136,0,0,0,0.0,,
7,15,test,test_other,self,2136,10,10,4,0.0046816479400749065,0.03150784634053707,0.022072006203234195
7,16,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
7,16,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
7,16,demo,demo,previous,8544,0,0,0,0.0,,
7,16,demo,demo,self,8544,0,0,0,0.0,,
7,16,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
7,16,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
7,16,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
7,16,test,test_other,previous,2136,0,0,0,0.0,,
7,16,test,test_other,self,2136,0,0,0,0.0,,
7,17,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
7,17,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
7,17,demo,demo,previous,8544,0,0,0,0.0,,
7,17,demo,demo,self,8544,0,0,0,0.0,,
7,17,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
7,17,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
7,17,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
7,17,test,test_other,previous,2136,0,0,0,0.0,,
7,17,test,test_other,self,2136,0,0,0,0.0,,
7,18,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
7,18,demo,demo,distance_ge_2,1000158,1674,1674,87,0.0016737355497831344,0.018924132580578904,0.025761130935175337
7,18,demo,demo,previous,8544,0,0,0,0.0,,
7,18,demo,demo,self,8544,0,0,0,0.0,,
7,18,demo,test_other,distance_ge_2,451008,9,9,3,1.9955300127713922e-05,0.0,0.02945610259970029
7,18,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
7,18,test,test_other,distance_ge_2,57551,528,528,88,0.009174471338465013,0.008836296575778264,0.02281397616510124
7,18,test,test_other,previous,2136,0,0,0,0.0,,
7,18,test,test_other,self,2136,0,0,0,0.0,,
7,19,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
7,19,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
7,19,demo,demo,previous,8544,0,0,0,0.0,,
7,19,demo,demo,self,8544,0,0,0,0.0,,
7,19,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
7,19,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
7,19,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
7,19,test,test_other,previous,2136,0,0,0,0.0,,
7,19,test,test_other,self,2136,0,0,0,0.0,,
7,20,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
7,20,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
7,20,demo,demo,previous,8544,0,0,0,0.0,,
7,20,demo,demo,self,8544,0,0,0,0.0,,
