head,variant,site,role,anchor,mode,mean,family_sd,family_min,family_max,families,events,positive_family_fraction
L14H26,base,final,source,first,output,-0.020540881156921386,0.04584655387156055,-0.08533032735188802,0.06560579935709636,20,40,0.3
L14H26,base,final,source,last,raw,0.0025875926017761225,0.008691831772396666,-0.012456417083740234,0.01663668950398763,20,40,0.6
L14H26,base,final,source,last,output,0.008849072456359864,0.03986361374565897,-0.07043011983235677,0.08493550618489583,20,40,0.65
L14H26,base,final,target,first,raw,-0.001124310493469238,0.00468417757478043,-0.012059211730957031,0.005489031473795573,20,40,0.45
L14H26,base,final,target,first,output,0.005085972944895428,0.028305246588740465,-0.055736541748046875,0.04789924621582031,20,40,0.6
L14H26,base,final,target,last,raw,-0.0006326635678609212,0.006664283965203758,-0.01295153299967448,0.0137785275777181,20,40,0.3
L14H26,base,final,target,last,output,0.0032212336858113595,0.03582517129052312,-0.048899332682291664,0.07125043869018555,20,40,0.55
L15H3,base,earlier,target,first,raw,0.0004624160916448028,0.005305402898915215,-0.013420889937812512,0.009946007477609733,20,1193,0.6
L15H3,base,earlier,target,first,output,-0.002141123020503136,0.02475095957085395,-0.053649059931437176,0.04690403966178671,20,1193,0.55
L15H3,base,earlier,target,last,raw,-0.0011744885442397561,0.006058754184869504,-0.010093212789959376,0.00928775195417733,20,1193,0.4
L15H3,base,earlier,target,last,output,-0.005106688279774274,0.010655844205065457,-0.02404692716765822,0.012469442815728527,20,1193,0.3
L15H3,base,earlier,source,first,raw,-0.0008889953944995553,0.005208087746601916,-0.010490673175756481,0.00784038037669902,20,947,0.45
L15H3,base,earlier,source,first,output,-0.007421871329544298,0.03673820368885778,-0.08345250634179598,0.044815275404188365,20,947,0.4
L15H3,base,earlier,source,last,raw,0.00012259725874826216,0.007457990705849717,-0.011100106769137913,0.011066737382308296,20,947,0.5
L15H3,base,earlier,source,last,output,-0.006696998729625224,0.013124200990495338,-0.03994827577169391,0.01605607431831089,20,947,0.35
L15H3,base,final,source,first,raw,0.0014080971479415898,0.007391591524202271,-0.01092672348022461,0.012743631998697918,20,40,0.55
L15H3,base,final,source,first,output,-0.00985611875851949,0.037902731318943735,-0.09119923909505209,0.06377029418945312,20,40,0.35
L15H3,base,final,source,last,raw,-0.0007091840108235678,0.0053082012335114595,-0.010904947916666668,0.009270191192626953,20,40,0.45
L15H3,base,final,source,last,output,-0.010363068183263144,0.018657357208399054,-0.03731346130371094,0.0466160774230957,20,40,0.2
L15H3,base,final,target,first,raw,-0.001481477419535319,0.004807559351744386,-0.007632096608479818,0.009343465169270834,20,40,0.35
L15H3,base,final,target,first,output,-0.0011954054236412047,0.024549581017088408,-0.05335489908854167,0.052529970804850265,20,40,0.45
L15H3,base,final,target,last,raw,-0.0003471215565999348,0.0044426814394358,-0.008921941121419271,0.0070349375406901045,20,40,0.5
L15H3,base,final,target,last,output,-0.01030331552028656,0.016124819249475585,-0.040836334228515625,0.022317250569661457,20,40,0.25
L15H27,base,earlier,target,first,raw,0.0010376416142777237,0.0042100419695666,-0.008699204489501596,0.006985129554415011,20,1193,0.75
L15H27,base,earlier,target,first,output,-0.00023000201095691358,0.005232215727863021,-0.008817112510972986,0.01324639916419983,20,1193,0.5
L15H27,base,earlier,target,last,raw,-0.0002882239167252662,0.003700033091895804,-0.006030374537400208,0.009061344599319716,20,1193,0.45
L15H27,base,earlier,target,last,output,0.0020622258033192306,0.006093365095833438,-0.011309893507706491,0.012083595511557042,20,1193,0.7
L15H27,base,earlier,source,first,raw,0.0010930438555909565,0.005459786759280662,-0.010954724417792426,0.00986971716949905,20,947,0.65
L15H27,base,earlier,source,first,output,0.0021365098612224362,0.007927890630034002,-0.009470002871033147,0.018727931711408827,20,947,0.6
L15H27,base,earlier,source,last,raw,0.0014652977324427,0.005113758092346113,-0.007508764875696059,0.01505195202470637,20,947,0.6
L15H27,base,earlier,source,last,output,-0.0013347506128023416,0.008991551084999154,-0.02307179103903219,0.01631300259327543,20,947,0.5
L15H27,base,final,source,first,raw,-0.0002034127712249754,0.007683751530351241,-0.017981847127278645,0.013521830240885418,20,40,0.3
L15H27,base,final,source,first,output,-0.0007576589783032734,0.02413358159347628,-0.038698554039001465,0.05191326141357422,20,40,0.35
L15H27,base,final,source,last,raw,0.00046978791554768876,0.005674167803008158,-0.01137542724609375,0.009387969970703125,20,40,0.55
L15H27,base,final,source,last,output,-0.0006937533617019648,0.01242689745176255,-0.02752782901128133,0.01685333251953125,20,40,0.55
L15H27,base,final,target,first,raw,0.0016296505928039546,0.004110731331988661,-0.0045481522878011065,0.011274973551432291,20,40,0.65
L15H27,base,final,target,first,output,-0.0004162083069483444,0.016805688341715155,-0.02495479583740234,0.03779125213623047,20,40,0.45
L15H27,base,final,target,last,raw,0.00043892065684000636,0.004786861919267492,-0.008600552876790365,0.008814652760823567,20,40,0.5
L15H27,base,final,target,last,output,0.0023256421089172365,0.011677762318575162,-0.02123427391052246,0.027368227640787758,20,40,0.65
L16H1,base,earlier,target,first,raw,-0.0009180434646746984,0.0021448669639148577,-0.006296492459481224,0.0036891122333339,20,1193,0.3
L16H1,base,earlier,target,first,output,-0.00401030516961649,0.024932877257535672,-0.042500606510374274,0.036724285890827074,20,1193,0.45
L16H1,base,earlier,target,last,raw,-0.0005932184722681248,0.0041479948661356835,-0.008069219645003825,0.008138219515482584,20,1193,0.45
L16H1,base,earlier,target,last,output,-0.005985594695891809,0.037991200512273164,-0.08346001567736348,0.04820035298665364,20,1193,0.5
L16H1,base,earlier,source,first,raw,0.0008424145078135355,0.005000434209229044,-0.01326493249423262,0.0071471786499023434,20,947,0.75
L16H1,base,earlier,source,first,output,0.01220180165577149,0.032287676071449695,-0.06638351399847801,0.0791390011276024,20,947,0.65
L16H1,base,earlier,source,last,raw,0.0002814212637531537,0.005864110854162799,-0.008446378984313082,0.015807653770965786,20,947,0.4
L16H1,base,earlier,source,last,output,0.0005493192856809428,0.04558558958924154,-0.08668878113014111,0.06604217599939416,20,947,0.6
L16H1,base,final,source,first,raw,0.0007064421971638998,0.004280433663648254,-0.007313330968221029,0.008081436157226562,20,40,0.55
L16H1,base,final,source,first,output,0.01687914729118347,0.0668453828292612,-0.09204355875651041,0.17058308919270834,20,40,0.5
L16H1,base,final,source,last,raw,0.0009405612945556638,0.003950981819042636,-0.006457805633544922,0.006738503774007161,20,40,0.6
L16H1,base,final,source,last,output,-0.006270710627237955,0.046433421089091396,-0.10738595326741536,0.0686492919921875,20,40,0.5
L16H1,base,final,target,first,raw,-0.0021218379338582356,0.0026741270744928733,-0.008217811584472656,0.0013335545857747395,20,40,0.3
L16H1,base,final,target,first,output,-0.0004391888777414983,0.04594369974217132,-0.0882562001546224,0.0966657002766927,20,40,0.55
L16H1,base,final,target,last,raw,-0.0010961771011352539,0.0036422923234458006,-0.0073184967041015625,0.005402882893880209,20,40,0.4
L16H1,base,final,target,last,output,-0.0020189126332600905,0.03934944618685777,-0.09499168395996094,0.07238515218098959,20,40,0.55
L16H16,base,earlier,target,first,raw,-0.0005841266193599854,0.005884941960257183,-0.010415456448382106,0.011260299847043794,20,1193,0.4
L16H16,base,earlier,target,first,output,-0.0009005960443088448,0.00989309773260786,-0.02296992896617144,0.021228156384380383,20,1193,0.45
L16H16,base,earlier,target,last,raw,0.0023886064645134417,0.005909841760167814,-0.0038117230948755305,0.017915893122146687,20,1193,0.65
L16H16,base,earlier,target,last,output,-0.004094514800962371,0.012316665529341254,-0.032759989815196774,0.012744678391350638,20,1193,0.4
L16H16,base,earlier,source,first,raw,0.0014442750606822121,0.007038650261402112,-0.010553661319944592,0.012724475584168367,20,947,0.55
L16H16,base,earlier,source,first,output,-0.0010238153012951873,0.015118200208258803,-0.03076281995638042,0.024552589903275173,20,947,0.45
L16H16,base,earlier,source,last,raw,6.305124385222651e-05,0.006526727350159449,-0.017100643420564953,0.010915627946024353,20,947,0.6
L16H16,base,earlier,source,last,output,0.004578021471806757,0.017748322576192604,-0.034431217589240136,0.03989775284476902,20,947,0.6
L16H16,base,final,source,first,raw,-0.00014691750208536795,0.005252743186797339,-0.008749008178710938,0.008032639821370442,20,40,0.55
L16H16,base,final,source,first,output,-0.0006794889767964688,0.015708305389001427,-0.025439023971557617,0.030869801839192707,20,40,0.4
L16H16,base,final,source,last,raw,-0.00021709402402242032,0.006615219741153184,-0.013530731201171875,0.01056671142578125,20,40,0.55
L16H16,base,final,source,last,output,0.0014084234833717348,0.018685664631558407,-0.030650456746419273,0.037580251693725586,20,40,0.55
L16H16,base,final,target,first,raw,-3.084143002827966e-05,0.0037254476882362664,-0.009852091471354168,0.005534172058105469,20,40,0.6
L16H16,base,final,target,first,output,-0.0029314200083414717,0.010829346190197773,-0.025854110717773438,0.01764949162801107,20,40,0.35
L16H16,base,final,target,last,raw,0.0009244422117869056,0.005820530063218637,-0.013088226318359375,0.014007568359375,20,40,0.6
L16H16,base,final,target,last,output,-0.0048156499862670905,0.018258613058784273,-0.04646841684977214,0.01644134521484375,20,40,0.55
L16H31,base,earlier,target,first,raw,0.0005393980901452992,0.005693041238522224,-0.01028313371870253,0.015058030684789022,20,1193,0.45
L16H31,base,earlier,target,first,output,0.002000143714084672,0.01863901751391106,-0.02463761704867003,0.04204535763166105,20,1193,0.5
L16H31,base,earlier,target,last,raw,0.0029591891065282273,0.011066699648691185,-0.01600050229078148,0.021965177984185555,20,1193,0.6
L16H31,base,earlier,target,last,output,-0.008325450361624537,0.027227909029426706,-0.053002025683720914,0.033173561096191406,20,1193,0.45
L16H31,base,earlier,source,first,raw,-0.0012702437743546597,0.00788696940597602,-0.01180307776839645,0.012096827118485061,20,947,0.4
L16H31,base,earlier,source,first,output,-0.003651467308379087,0.016089028106853268,-0.0356695188416375,0.025293106935462172,20,947,0.35
L16H31,base,earlier,source,last,raw,-0.0036256405190657525,0.01006179961609169,-0.030241638210648333,0.011081697284311487,20,947,0.4
L16H31,base,earlier,source,last,output,-0.0003687758659478787,0.031704938564438755,-0.056014299392700195,0.0534388279914856,20,947,0.5
L16H31,base,final,source,first,raw,-0.002586460113525391,0.008116606104327314,-0.016276995340983074,0.012925942738850912,20,40,0.35
L16H31,base,final,source,first,output,-0.008373117446899414,0.0302797703620068,-0.06255467732747397,0.05280812581380208,20,40,0.4
L16H31,base,final,source,last,raw,-0.0005972385406494138,0.007999231834633485,-0.015464146931966146,0.011816024780273438,20,40,0.5
L16H31,base,final,source,last,output,-0.002209051450093585,0.0520710981136427,-0.08508046468098959,0.10300922393798828,20,40,0.45
L16H31,base,final,target,first,raw,0.0008163491884867352,0.00472453719488807,-0.009250640869140625,0.008986155192057293,20,40,0.6
L16H31,base,final,target,first,output,0.00048127373059590577,0.02983626965428822,-0.0507965087890625,0.06885782877604167,20,40,0.45
L16H31,base,final,target,last,raw,0.0026838223139444986,0.008876941089589249,-0.01093737284342448,0.018358866373697918,20,40,0.6
L16H31,base,final,target,last,output,-0.014484373728434247,0.046969542751516234,-0.08255577087402344,0.07583109537760416,20,40,0.45
L17H5,base,earlier,target,first,raw,0.002289440459451116,0.008224639107442111,-0.01332310013387395,0.017501868307590485,20,1193,0.6
L17H5,base,earlier,target,first,output,-0.0022823412128150865,0.009205053424459191,-0.020146300052774364,0.014215162430686512,20,1193,0.4
L17H5,base,earlier,target,last,raw,-0.00047000313338688496,0.0045475088256993765,-0.0083042754067315,0.009905318767703765,20,1193,0.45
L17H5,base,earlier,target,last,output,0.002905704707570017,0.017850417655585128,-0.026993364095687866,0.0315699967724538,20,1193,0.55
L17H5,base,earlier,source,first,raw,-0.005560840015118402,0.008967181178061223,-0.02209353274193363,0.006714854680054576,20,947,0.3
L17H5,base,earlier,source,first,output,0.0011935839522220827,0.011985710166596643,-0.020428558190663654,0.029470188030298206,20,947,0.65
L17H5,base,earlier,source,last,raw,0.0004579735892178478,0.00828495757418486,-0.015178217404130575,0.022874097029368087,20,947,0.55
L17H5,base,earlier,source,last,output,-0.0035521580642060594,0.012562462030718096,-0.01919649127456877,0.024685549347297008,20,947,0.35
L17H5,base,final,source,first,raw,-0.0019451141357421874,0.009104417322498209,-0.014108022054036459,0.017993927001953125,20,40,0.35
L17H5,base,final,source,first,output,-0.008353106180826821,0.02786072720657978,-0.07659530639648438,0.045481363932291664,20,40,0.35
L17H5,base,final,source,last,raw,0.0004443128903706867,0.005501682620303072,-0.015644550323486328,0.010281244913736979,20,40,0.55
L17H5,base,final,source,last,output,0.004302583138147991,0.03241672487895696,-0.03964996337890625,0.0692596435546875,20,40,0.55
L17H5,base,final,target,first,raw,0.0002763171990712484,0.006581167315847855,-0.017837365468343098,0.011704762776692709,20,40,0.45
L17H5,base,final,target,first,output,-8.608102798461948e-05,0.01577065955884592,-0.022570292154947918,0.027584075927734375,20,40,0.45
L17H5,base,final,target,last,raw,0.0014704664548238118,0.005257209227181551,-0.007049242655436198,0.01509857177734375,20,40,0.55
L17H5,base,final,target,last,output,0.006851746638615925,0.03599199978399404,-0.0637917915980021,0.06674385070800781,20,40,0.55
L18H5,base,earlier,target,first,raw,0.0015095895673773389,0.006218609367675782,-0.015011861406523606,0.010104786025153268,20,1193,0.65
L18H5,base,earlier,target,first,output,-0.0006890128966645304,0.009224065384781259,-0.024805916331664863,0.014687769245683104,20,1193,0.5
L18H5,base,earlier,target,last,raw,0.0019298180880498808,0.009576114718574294,-0.01548333962758382,0.01697927233816563,20,1193,0.6
L18H5,base,earlier,target,last,output,0.00015661861135634353,0.00840825413617211,-0.011202694355756387,0.01516536840548118,20,1193,0.45
L18H5,base,earlier,source,first,raw,-0.002072727673603983,0.010436962111832837,-0.022414712442292106,0.018681274807971455,20,947,0.35
L18H5,base,earlier,source,first,output,-0.0022858964288272766,0.010710591405010003,-0.01700245988541755,0.02315344744258457,20,947,0.3
L18H5,base,earlier,source,last,raw,0.0010445229386284967,0.009713665809465475,-0.015531845445986146,0.024702678124109905,20,947,0.7
L18H5,base,earlier,source,last,output,0.0022053732976300934,0.012311658318555605,-0.018689505597378343,0.01834944056140052,20,947,0.55
L18H5,base,final,source,first,raw,-0.0006042440732320148,0.00940699377893402,-0.018971761067708332,0.022156039873758953,20,40,0.6
L18H5,base,final,source,first,output,-0.0032975852489471437,0.012742065813070063,-0.0264892578125,0.021465619405110676,20,40,0.3
L18H5,base,final,source,last,raw,-0.00314194361368815,0.0097057785958204,-0.020070393880208332,0.018122355143229168,20,40,0.3
L18H5,base,final,source,last,output,0.002249272664388021,0.019322125078082043,-0.03179931640625,0.035628000895182296,20,40,0.55
L18H5,base,final,target,first,raw,-0.0018124947945276893,0.005722885411795124,-0.015775044759114586,0.007504781087239583,20,40,0.3
L18H5,base,final,target,first,output,0.00010781884193420427,0.013260465595044627,-0.03135236104329427,0.021881739298502605,20,40,0.55
L18H5,base,final,target,last,raw,0.00017369588216145827,0.012055521686372488,-0.02127965291341146,0.0259246826171875,20,40,0.45
L18H5,base,final,target,last,output,9.886622428894061e-05,0.015274427138280759,-0.023815790812174477,0.03070545196533203,20,40,0.45
L18H19,base,earlier,target,first,raw,-0.006039174306109821,0.006385918828147929,-0.019572077629466854,0.004064549160542461,20,1193,0.15
L18H19,base,earlier,target,first,output,-0.014594971913727887,0.04690683622303232,-0.103918077804709,0.05324094759093391,20,1193,0.5
L18H19,base,earlier,target,last,raw,-0.002184265687728603,0.0068499596167247,-0.0122663762834337,0.009098946363076397,20,1193,0.45
