config_id,family,noise,restore,extension_priority,source,site,receiver,channel,mediators,live_heads,bidirectional_mean,same_sign
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,116,-0.1317138671875,-0.3244781494140625,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.22809600830078125,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,118,-0.0362548828125,-0.01416015625,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.02520751953125,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,120,-0.03594207763671875,0.034423828125,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.000759124755859375,False
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,122,-0.11331939697265625,-0.1807861328125,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.14705276489257812,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,124,-0.2849006652832031,-0.2315673828125,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.25823402404785156,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,126,-0.056640625,-0.0623779296875,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.05950927734375,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,128,0.00267791748046875,-0.0787353515625,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.038028717041015625,False
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,130,-0.151885986328125,-0.224853515625,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.1883697509765625,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,132,-0.383544921875,-0.58837890625,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.4859619140625,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,134,-0.0676116943359375,-0.053070068359375,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.06034088134765625,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,136,-0.508056640625,-0.35296630859375,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.430511474609375,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,138,0.01715087890625,0.0141754150390625,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,0.01566314697265625,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,140,-0.0576171875,-0.0953369140625,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.07647705078125,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,142,-0.193359375,-0.52850341796875,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.360931396484375,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,148,-0.100341796875,-0.019672393798828125,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.06000709533691406,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,150,-0.422454833984375,-0.37890625,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.4006805419921875,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,152,-0.12542724609375,-0.06567978858947754,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.09555351734161377,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,154,-0.362396240234375,-0.302978515625,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.3326873779296875,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,156,-0.4378662109375,-0.3828125,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.41033935546875,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,158,-0.0303955078125,-0.0361328125,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.03326416015625,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,160,-0.01454925537109375,-0.15923309326171875,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.08689117431640625,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,162,-0.0517578125,-0.0400390625,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.0458984375,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,166,-0.073455810546875,-0.0794677734375,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.0764617919921875,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,168,0.00048828125,-0.00048828125,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,0.0,False
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,170,-0.1942138671875,-0.1146240234375,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.1544189453125,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,172,-0.0211181640625,-0.00079345703125,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.010955810546875,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,174,-0.000732421875,0.0,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.0003662109375,False
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,176,-0.027587890625,-0.2379608154296875,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.13277435302734375,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,178,-0.21035003662109375,-0.24237060546875,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.22636032104492188,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,180,-0.1473388671875,-0.0820465087890625,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.11469268798828125,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,182,-0.18017578125,-0.111328125,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.145751953125,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,186,-0.1581268310546875,-0.218780517578125,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.18845367431640625,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,188,-0.35052490234375,-0.07489013671875,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.21270751953125,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,192,-0.1943359375,-0.15301513671875,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.173675537109375,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,194,-0.05255126953125,-0.23114013671875,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.141845703125,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,196,-0.36865234375,-0.23486328125,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.3017578125,True
local|src=L26H23|site=colon|recv=residual_to_logits|ch=bypass|med=MLP26+block27+block28|live=none,198,-0.0596923828125,-0.1024169921875,4,L26H23,colon,residual_to_logits,bypass,MLP26+block27+block28,none,-0.0810546875,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,0,-0.100311279296875,-0.150146484375,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.1252288818359375,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,2,-0.10595703125,-0.061309814453125,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.0836334228515625,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,4,-0.22430419921875,-0.17384910583496094,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.19907665252685547,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,6,-0.13250732421875,-0.126220703125,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.129364013671875,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,8,-0.129150390625,-0.08551025390625,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.107330322265625,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,12,-0.2015533447265625,-0.23681640625,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.21918487548828125,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,14,-0.130126953125,-0.17462158203125,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.152374267578125,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,16,-0.1726818084716797,-0.180511474609375,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.17659664154052734,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,20,-0.18796920776367188,-0.19586181640625,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.19191551208496094,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,24,-0.26397705078125,-0.164825439453125,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.2144012451171875,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,26,-0.181640625,-0.0948486328125,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.13824462890625,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,28,-0.200927734375,-0.090087890625,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.1455078125,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,30,-0.192474365234375,-0.146240234375,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.1693572998046875,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,32,-0.18316268920898438,-0.2042694091796875,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.19371604919433594,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,34,-0.194000244140625,-0.11474609375,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.1543731689453125,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,36,-0.24953842163085938,-0.170867919921875,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.2102031707763672,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,38,-0.069610595703125,-0.07274627685546875,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.07117843627929688,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,40,-0.02791595458984375,-0.096221923828125,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.062068939208984375,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,44,-0.16255760192871094,-0.234100341796875,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.19832897186279297,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,46,-0.14013671875,-0.168212890625,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.1541748046875,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,48,-0.11425018310546875,-0.0775146484375,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.09588241577148438,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,50,-0.1085205078125,-0.07470703125,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.09161376953125,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,52,-0.0742950439453125,-0.102447509765625,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.08837127685546875,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,54,-0.20745849609375,-0.171142578125,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.189300537109375,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,56,-0.0697021484375,-0.09751129150390625,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.08360671997070312,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,58,-0.18230056762695312,-0.13623046875,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.15926551818847656,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,60,-0.068572998046875,-0.157958984375,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.1132659912109375,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,62,-0.2481689453125,-0.103363037109375,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.1757659912109375,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,64,-0.09906005859375,-0.1683349609375,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.133697509765625,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,66,-0.1717529296875,-0.13825225830078125,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.15500259399414062,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,68,-0.20440673828125,-0.174072265625,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.189239501953125,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,70,-0.113525390625,-0.1518096923828125,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.13266754150390625,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,72,-0.11962890625,-0.2232666015625,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.17144775390625,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,76,-0.13958740234375,-0.221160888671875,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.1803741455078125,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,78,-0.2593994140625,-0.1507568359375,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.205078125,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,80,-0.39019775390625,-0.411376953125,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.400787353515625,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,82,-0.12176513671875,-0.0986328125,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.110198974609375,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,84,-0.095245361328125,-0.118896484375,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.1070709228515625,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,86,-0.1004638671875,-0.0940093994140625,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.09723663330078125,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,88,-0.171417236328125,-0.155517578125,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.1634674072265625,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,90,-0.1654052734375,-0.17779159545898438,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.1715984344482422,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,92,-0.259521484375,-0.23681640625,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.2481689453125,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,94,-0.132568359375,-0.35565185546875,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.244110107421875,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,96,-0.2949676513671875,-0.205810546875,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.25038909912109375,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,98,-0.3267059326171875,-0.11187744140625,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.21929168701171875,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,100,-0.173065185546875,-0.13433837890625,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.1537017822265625,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,102,-0.20156478881835938,-0.1741943359375,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.1878795623779297,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,104,-0.06463623046875,-0.09332275390625,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.0789794921875,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,108,-0.1215372085571289,-0.12507247924804688,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.12330484390258789,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,110,-0.27783203125,-0.297607421875,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.2877197265625,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,112,-0.0894622802734375,-0.20751953125,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.14849090576171875,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,114,-0.18609619140625,-0.075927734375,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.131011962890625,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,116,-0.213134765625,-0.1326141357421875,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.17287445068359375,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,118,-0.07318115234375,-0.0986328125,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.085906982421875,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,120,-0.13250732421875,-0.1259765625,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.129241943359375,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,122,-0.11561012268066406,-0.24853515625,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.18207263946533203,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,124,-0.270751953125,-0.209564208984375,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.2401580810546875,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,126,-0.11285400390625,-0.0984954833984375,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.10567474365234375,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,128,-0.0667877197265625,-0.09735107421875,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.08206939697265625,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,130,-0.27802276611328125,-0.214111328125,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.24606704711914062,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,132,-0.1536865234375,-0.22467041015625,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.189178466796875,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,134,-0.15216827392578125,-0.1333770751953125,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.14277267456054688,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,136,-0.131103515625,-0.2149658203125,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.17303466796875,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,138,-0.1843547821044922,-0.14418792724609375,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.16427135467529297,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,140,-0.1080322265625,-0.19805908203125,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.153045654296875,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,142,-0.126708984375,-0.076690673828125,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.1016998291015625,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,148,-0.21142578125,-0.14080810546875,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.176116943359375,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,150,-0.09979248046875,-0.179168701171875,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.1394805908203125,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,152,-0.2455902099609375,-0.1705780029296875,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.2080841064453125,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,154,-0.06365966796875,-0.081787109375,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.072723388671875,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,156,-0.0999755859375,-0.116943359375,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.10845947265625,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,158,-0.06689453125,-0.11248779296875,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.089691162109375,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,160,-0.19657516479492188,-0.14477920532226562,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.17067718505859375,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,162,-0.127197265625,-0.059326171875,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.09326171875,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,166,-0.17645263671875,-0.072509765625,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.124481201171875,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,168,-0.029296875,-0.0291748046875,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.02923583984375,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,170,-0.07501220703125,-0.0972900390625,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.086151123046875,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,172,-0.1939697265625,-0.16387939453125,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.178924560546875,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,174,-0.008544921875,-0.008544921875,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.008544921875,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,176,-0.26025390625,-0.24186992645263672,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.25106191635131836,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,178,-0.17724609375,-0.19049072265625,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.183868408203125,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,180,-0.1231689453125,-0.15511322021484375,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.13914108276367188,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,182,-0.245849609375,-0.09173583984375,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.168792724609375,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,186,-0.25634765625,-0.3216400146484375,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.28899383544921875,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,188,-0.25445556640625,-0.17724609375,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.215850830078125,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,192,-0.13714599609375,-0.1778564453125,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.157501220703125,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,194,-0.11328125,-0.133056640625,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.1231689453125,True
local|src=L8H15|site=query_sentence|recv=L18H18|ch=V|med=MLP8+MLP9|live=none,196,-0.1669921875,-0.22607421875,5,L8H15,query_sentence,L18H18,V,MLP8+MLP9,none,-0.196533203125,True
