head,variant,site,metric,mean,family_sd,family_min,family_max,families,events,positive_family_fraction
L13H1,corrupted,earlier,relevant_target_last,0.0069205391542110665,0.005264032414714555,0.0017718345914090605,0.022269134295218793,20,1193,1.0
L13H1,corrupted,earlier,relevant_source_mass,0.001685554797624329,0.0007063783067146129,0.0008509469855121,0.003918431613746346,20,947,1.0
L13H1,corrupted,earlier,relevant_source_first,0.0006810928813491423,0.0005202866658124267,0.00022528855173732155,0.0024031945605220615,20,947,1.0
L13H1,corrupted,earlier,relevant_source_last,0.000889197536109085,0.00033893436576795747,0.000455573982554083,0.0016910707047726545,20,947,1.0
L13H1,corrupted,final,self,0.007917024381458759,0.0010205303430003297,0.0060735836159437895,0.010576372034847736,20,40,1.0
L13H1,corrupted,final,previous,0.00600633880821988,0.0009048066658981582,0.004546841140836477,0.008247734047472477,20,40,1.0
L13H1,corrupted,final,distractor_source_mass,0.004258255116292275,0.0014984326975661564,0.0021017095617329082,0.00804025885493805,20,120,1.0
L13H1,corrupted,final,distractor_source_first,0.001597621250160349,0.0004575774695183246,0.0008332319363641242,0.002762549828427533,20,120,1.0
L13H1,corrupted,final,distractor_source_last,0.0018907061385107227,0.0007043084985867853,0.001220613873253266,0.0043009025588010745,20,120,1.0
L13H1,corrupted,final,distractor_target_mass,0.005832423289151241,0.0014538271559591193,0.0033626177658637366,0.009037348131338755,20,120,1.0
L13H1,corrupted,final,distractor_target_first,0.0019123585138004276,0.0005168944088022554,0.001127802631041656,0.0032210626911061504,20,120,1.0
L13H1,corrupted,final,distractor_target_last,0.0020679740123644786,0.0006937009916361898,0.0011715830381338794,0.004440142666377748,20,120,1.0
L13H1,corrupted,final,relevant_source_mass,0.002634533226955682,0.0007731414850788982,0.00167427072301507,0.0044035823084414005,20,40,1.0
L13H1,corrupted,final,relevant_source_first,0.0010649639203620608,0.0004247837596655893,0.0005518292600754648,0.0021155947470106184,20,40,1.0
L13H1,corrupted,final,relevant_source_last,0.0014006249475642107,0.0004342935029789609,0.0008820731600280851,0.002287987503223121,20,40,1.0
L13H1,corrupted,final,relevant_target_mass,0.006366630102274939,0.0015975935542923692,0.004224651027470827,0.009769964031875134,20,40,1.0
L13H1,corrupted,final,relevant_target_first,0.0024173805097234434,0.0011519280921750315,0.0008885968127287924,0.004889432457275689,20,40,1.0
L13H1,corrupted,final,relevant_target_last,0.0017849358919193037,0.0008739846297631613,0.0008058819221332669,0.003887184546329081,20,40,1.0
L13H30,corrupted,earlier,self,0.018208168046115112,0.0041744370974847135,0.012455321537951628,0.02550949457716862,20,2096,1.0
L13H30,corrupted,earlier,previous,0.005596450165564116,0.0007660292093957398,0.004218380995788956,0.007221979669647792,20,2096,1.0
L13H30,corrupted,earlier,distractor_target_mass,0.004799052505484483,0.0009150338991964522,0.0033092127032686284,0.006881851362305935,20,4413,1.0
L13H30,corrupted,earlier,distractor_target_first,0.00235233063860158,0.0005139022632412107,0.0016618246794678272,0.00408147523854428,20,4413,1.0
L13H30,corrupted,earlier,distractor_target_last,0.0011809702262691243,0.00019935977794805588,0.0009856047825485242,0.001764129995502083,20,4413,1.0
L13H30,corrupted,earlier,distractor_source_mass,0.0033516598072803943,0.0014662688593243827,0.0022110098029821694,0.00893729146772095,20,3633,1.0
L13H30,corrupted,earlier,distractor_source_first,0.0013108745467679576,0.00014926064485868017,0.001144531734364259,0.0017245962909747208,20,3633,1.0
L13H30,corrupted,earlier,distractor_source_last,0.0011503671759135298,9.418137841198757e-05,0.0010166037841888799,0.0013713192553102469,20,3633,1.0
L13H30,corrupted,earlier,relevant_target_mass,0.0033647346423763915,0.00041437566254361386,0.002437360062840063,0.00406640082003613,20,1193,1.0
L13H30,corrupted,earlier,relevant_target_first,0.0013697612895329208,0.0002303638895855158,0.0009434952677357784,0.001956725962749072,20,1193,1.0
L13H30,corrupted,earlier,relevant_target_last,0.0008725099825782663,0.00013748877025461444,0.0006417874200882292,0.0012045277962003088,20,1193,1.0
L13H30,corrupted,earlier,relevant_source_mass,0.0026571970098527298,0.0004318542308014981,0.0022651735137009786,0.003928085896186531,20,947,1.0
L13H30,corrupted,earlier,relevant_source_first,0.0011684071281743,0.0001167696958512158,0.000986008834540068,0.0013955880758456057,20,947,1.0
L13H30,corrupted,earlier,relevant_source_last,0.0013182486092780817,0.00011170923160980887,0.0011516532488167286,0.0014889021759801027,20,947,1.0
L13H30,corrupted,final,self,0.003359571297187358,0.0003381440867990178,0.002903825487010181,0.004163601901382208,20,40,1.0
L13H30,corrupted,final,previous,0.003508534067077562,0.00045627589911191916,0.002857056213542819,0.00446141604334116,20,40,1.0
L13H30,corrupted,final,distractor_source_mass,0.003369390946075631,0.0011926092470568622,0.0022839356679469347,0.007542696820261578,20,120,1.0
L13H30,corrupted,final,distractor_source_first,0.0013582056121473822,0.0001372422260672506,0.0012030870517871033,0.0016836259940949578,20,120,1.0
L13H30,corrupted,final,distractor_source_last,0.0011654354476680357,6.964588835305484e-05,0.0010006629842488717,0.0012745977631614853,20,120,1.0
L13H30,corrupted,final,distractor_target_mass,0.0036422988652096444,0.0005302708930935417,0.002729876587788264,0.004781072648862998,20,120,1.0
L13H30,corrupted,final,distractor_target_first,0.0015837286793005962,0.0002188819171948961,0.001192798527578513,0.0020862888583603003,20,120,1.0
L13H30,corrupted,final,distractor_target_last,0.0009390515508130193,8.156355359896381e-05,0.000807476113550365,0.0011135861665631335,20,120,1.0
L13H30,corrupted,final,relevant_source_mass,0.0029311087680980565,0.0005329924229176151,0.00244299101177603,0.004604069050401449,20,40,1.0
L13H30,corrupted,final,relevant_source_first,0.0013217868690844625,0.00011477726792100124,0.00114182272227481,0.001549750508274883,20,40,1.0
L13H30,corrupted,final,relevant_source_last,0.0014192886330420152,0.0001361602558604769,0.0011964202858507633,0.0016617246437817812,20,40,1.0
L13H30,corrupted,final,relevant_target_mass,0.003504517406690866,0.0003638436305432896,0.0025684189749881625,0.004120527300983667,20,40,1.0
L13H30,corrupted,final,relevant_target_first,0.0014018364861840382,0.0001818703746974664,0.000929324422031641,0.001723181747365743,20,40,1.0
L13H30,corrupted,final,relevant_target_last,0.0009067684193723835,9.744719718808601e-05,0.0007034574809949845,0.0010641200642567128,20,40,1.0
L14H26,corrupted,earlier,self,0.05580794296529643,0.003360783088475086,0.04900416443814282,0.06247670526671059,20,2096,1.0
L14H26,corrupted,earlier,previous,0.07148438716636436,0.003876420726626463,0.06032585408476215,0.07773846358642914,20,2096,1.0
L14H26,corrupted,earlier,distractor_target_mass,0.05793275612720483,0.005200413579375687,0.046872923722600844,0.06469447701455694,20,4413,1.0
L14H26,corrupted,earlier,distractor_target_first,0.014846152495687503,0.0032526045691760232,0.010402685534209012,0.02416836045131488,20,4413,1.0
L14H26,corrupted,earlier,distractor_target_last,0.02561854347288099,0.0035555056171136354,0.02077560241761805,0.03396496379391799,20,4413,1.0
L14H26,corrupted,earlier,distractor_source_mass,0.03272202158580093,0.0029342267811551252,0.027956484764892205,0.039130217990227596,20,3633,1.0
L14H26,corrupted,earlier,distractor_source_first,0.01259483862957799,0.0027003291263779615,0.007495556181292506,0.017278045692936953,20,3633,1.0
L14H26,corrupted,earlier,distractor_source_last,0.01536813158662743,0.002212145750671629,0.012756237928870423,0.020868693888407744,20,3633,1.0
L14H26,corrupted,earlier,relevant_target_mass,0.057793663830563315,0.005445867031922367,0.04810650102778903,0.06750542611195469,20,1193,1.0
L14H26,corrupted,earlier,relevant_target_first,0.014553072825565958,0.004154288565460976,0.008586253591318859,0.024056157460278373,20,1193,1.0
L14H26,corrupted,earlier,relevant_target_last,0.022176341660245385,0.004101852303270906,0.014040838122079884,0.03251140582644188,20,1193,1.0
L14H26,corrupted,earlier,relevant_source_mass,0.04167374469318111,0.005194139119739372,0.034056250501990966,0.05101926623319741,20,947,1.0
L14H26,corrupted,earlier,relevant_source_first,0.018150239592118006,0.004623757388544542,0.00804235178414577,0.023379062552218482,20,947,1.0
L14H26,corrupted,earlier,relevant_source_last,0.02149184669158174,0.003349155753173328,0.015359515559490925,0.027718334516185165,20,947,1.0
L14H26,corrupted,final,self,0.011088838428258896,0.0019024191301565162,0.007934564026072621,0.014880715403705835,20,40,1.0
L14H26,corrupted,final,previous,0.0006942884581803809,0.00013201733788712193,0.0005046373989898711,0.0009480186563450843,20,40,1.0
L14H26,corrupted,final,distractor_source_mass,0.013906462688464674,0.0031571072279862823,0.00796568785638859,0.02077314831937353,20,120,1.0
L14H26,corrupted,final,distractor_source_first,0.006140798439446371,0.0027673902628939126,0.002054251361793528,0.012315135216340423,20,120,1.0
L14H26,corrupted,final,distractor_source_last,0.0061388019360795925,0.0019849464763204987,0.002154932614454689,0.010976046546905613,20,120,1.0
L14H26,corrupted,final,distractor_target_mass,0.002688820411761602,0.0007216217580663142,0.001792063470929861,0.004486093685651819,20,120,1.0
L14H26,corrupted,final,distractor_target_first,0.0007532061060677126,0.00028838511587036116,0.0004277866343424345,0.001600690942723304,20,120,1.0
L14H26,corrupted,final,distractor_target_last,0.001028866003616713,0.0003050141859007597,0.0005886918030834446,0.0017355092277284712,20,120,1.0
L14H26,corrupted,final,relevant_source_mass,0.05271280030719936,0.00897344708712685,0.03082020115107298,0.0626242570579052,20,40,1.0
L14H26,corrupted,final,relevant_source_first,0.02771540222456679,0.009829888385995439,0.00818825070746243,0.039836937095969915,20,40,1.0
L14H26,corrupted,final,relevant_source_last,0.022363663418218493,0.006600550701327141,0.011370456079021096,0.03773116413503885,20,40,1.0
L14H26,corrupted,final,relevant_target_mass,0.005913066957145929,0.0018038195471656122,0.002189282968174666,0.009128061356022954,20,40,1.0
L14H26,corrupted,final,relevant_target_first,0.0013276413119456265,0.0006312686026724803,0.0006210435094544664,0.002972964837681502,20,40,1.0
L14H26,corrupted,final,relevant_target_last,0.0019833311780530494,0.0006432805410722092,0.0007878398901084438,0.003383657051017508,20,40,1.0
L15H3,corrupted,earlier,self,0.025665335298724678,0.0021717223695469903,0.021886512814936313,0.029852594321435492,20,2096,1.0
L15H3,corrupted,earlier,previous,0.007487783027858859,0.0007399479873449044,0.005797129250343211,0.008919038301617135,20,2096,1.0
L15H3,corrupted,earlier,distractor_target_mass,0.02655400258013794,0.004538278183245636,0.017671093667402517,0.03538413969967593,20,4413,1.0
L15H3,corrupted,earlier,distractor_target_first,0.007599017705015899,0.0012655373069251027,0.005456967842097323,0.010294147450759687,20,4413,1.0
L15H3,corrupted,earlier,distractor_target_last,0.010925094597470179,0.0021681252575807956,0.007498791449405771,0.017238869456007336,20,4413,1.0
L15H3,corrupted,earlier,distractor_source_mass,0.01984966554861864,0.003342009981374321,0.015171843845825138,0.02618369071824793,20,3633,1.0
L15H3,corrupted,earlier,distractor_source_first,0.007229085574434989,0.0011696213359180987,0.004814726218212987,0.01007876312024354,20,3633,1.0
L15H3,corrupted,earlier,distractor_source_last,0.009686233403516754,0.0013749728326731476,0.0066863539103225195,0.012235035235589949,20,3633,1.0
L15H3,corrupted,earlier,relevant_target_mass,0.022377383124743872,0.0027055386686209975,0.016475930052288507,0.027164751256350428,20,1193,1.0
L15H3,corrupted,earlier,relevant_target_first,0.006802021707227833,0.0016270472256217367,0.0032885856429668912,0.010134348948887581,20,1193,1.0
L15H3,corrupted,earlier,relevant_target_last,0.008493666488592016,0.001842429295762146,0.006649586087102459,0.014144235655294324,20,1193,1.0
L15H3,corrupted,earlier,relevant_source_mass,0.0152864790374895,0.0018806656327403847,0.012542749650189458,0.019345217900990974,20,947,1.0
L15H3,corrupted,earlier,relevant_source_first,0.004908068834647194,0.0010076597139980956,0.0030001259635052215,0.00680540321142568,20,947,1.0
L15H3,corrupted,earlier,relevant_source_last,0.009865990943792993,0.00166293166284827,0.007546985389277931,0.013328196207947592,20,947,1.0
L15H3,corrupted,final,self,0.0951530053280294,0.017298845092301715,0.05999249592423439,0.12826913967728615,20,40,1.0
L15H3,corrupted,final,previous,0.0009982345756725409,0.00021816185543071628,0.0006819083646405488,0.0013663165736943483,20,40,1.0
L15H3,corrupted,final,distractor_source_mass,0.014143701570962248,0.004483690846942774,0.00839464731204013,0.024202904819200437,20,120,1.0
L15H3,corrupted,final,distractor_source_first,0.006310915158731709,0.002263995588271568,0.0033084959529029825,0.011621208240588507,20,120,1.0
L15H3,corrupted,final,distractor_source_last,0.006328773328277748,0.0019015243976364985,0.0038380665355362,0.010080226270171503,20,120,1.0
L15H3,corrupted,final,distractor_target_mass,0.022862100051133892,0.006981850878363863,0.012395018711686134,0.042344423049750425,20,120,1.0
L15H3,corrupted,final,distractor_target_first,0.0081094978373585,0.0019332422584648098,0.004530863099110623,0.011233117819453279,20,120,1.0
L15H3,corrupted,final,distractor_target_last,0.007995914740240551,0.0031506715399926637,0.0038516921000943207,0.017991628459033866,20,120,1.0
L15H3,corrupted,final,relevant_source_mass,0.08998209945857524,0.01855644257756547,0.06084229052066803,0.13207115978002548,20,40,1.0
L15H3,corrupted,final,relevant_source_first,0.02444483356666751,0.00824406411836027,0.007387074292637408,0.034489965066313744,20,40,1.0
L15H3,corrupted,final,relevant_source_last,0.06341797122731804,0.015693154389762806,0.040932293981313705,0.09758118912577629,20,40,1.0
L15H3,corrupted,final,relevant_target_mass,0.01760329365497455,0.008537454557348082,0.007240993902087212,0.043719252571463585,20,40,1.0
L15H3,corrupted,final,relevant_target_first,0.0077107628429075705,0.003927313731790969,0.0019284741138108075,0.01595643488690257,20,40,1.0
L15H3,corrupted,final,relevant_target_last,0.0038930724273086525,0.0019171026368455665,0.001170798990642652,0.006937588099390268,20,40,1.0
L15H27,corrupted,earlier,self,0.00945002471013803,0.0008549150735543168,0.007958389410917761,0.011099522355131208,20,2096,1.0
L15H27,corrupted,earlier,previous,0.007908038999416481,0.0006796959957883895,0.006841770521185192,0.00916878508636728,20,2096,1.0
L15H27,corrupted,earlier,distractor_target_mass,0.01119926004849421,0.0025118413024763846,0.007230451163906214,0.016263399778162473,20,4413,1.0
L15H27,corrupted,earlier,distractor_target_first,0.0054048037356566655,0.0010840878329893106,0.003553756262543936,0.007999406129521835,20,4413,1.0
L15H27,corrupted,earlier,distractor_target_last,0.0035237606120194567,0.0012342632146568817,0.0022944813986800405,0.007825130261389186,20,4413,1.0
L15H27,corrupted,earlier,distractor_source_mass,0.010135209540891558,0.0016263036700468975,0.007033301745089355,0.01289567744132836,20,3633,1.0
L15H27,corrupted,earlier,distractor_source_first,0.003840685638953839,0.0006857087942730148,0.002383264122968162,0.0047012086386450476,20,3633,1.0
L15H27,corrupted,earlier,distractor_source_last,0.005198000989295015,0.0008639094657404346,0.0036756714636100797,0.0073263454697003435,20,3633,1.0
L15H27,corrupted,earlier,relevant_target_mass,0.008971806288481304,0.0020626926808533265,0.006103679676267222,0.014226583944601488,20,1193,1.0
L15H27,corrupted,earlier,relevant_target_first,0.004221196043061549,0.0010426421364890307,0.0024614808463140213,0.005993059128286404,20,1193,1.0
L15H27,corrupted,earlier,relevant_target_last,0.0024908014942661458,0.0009078829022313623,0.0014497304320939932,0.004549724093020155,20,1193,1.0
L15H27,corrupted,earlier,relevant_source_mass,0.0101646324761739,0.002126884910326948,0.007084616533298369,0.015586435653107323,20,947,1.0
L15H27,corrupted,earlier,relevant_source_first,0.0034887117797420446,0.0008316976591175932,0.002245044480635746,0.005366539804052319,20,947,1.0
