head,family,order,base_margin,query_change_margin,source_query_preference_shift,source_reorder_change,source_corruption_change,target_query_preference_shift,target_reorder_change,target_corruption_change
L8H15,98,0,4.691381096839905,6.007624268531799,-0.0007209936156868935,0.005886318627744913,-3.8578640669584274e-05,-1.4622346498072147e-06,0.002244872215669602,0.00038411817513406277
L8H15,98,1,6.054630756378174,8.464698791503906,0.00012404180597513914,0.0004866998642683029,-0.0003419280983507633,0.00028462917543947697,-0.0004652608186006546,0.0035272196400910616
L8H15,102,0,8.84278678894043,1.4450945854187012,0.00013130501611158252,-0.00030351110035553575,-5.7642406318336725e-05,0.000565924565307796,0.0004268459742888808,0.0005984416930004954
L8H15,102,1,4.0489277839660645,8.330622911453247,-0.0005013864138163626,0.0014404188841581345,-6.494205445051193e-05,8.163508027791977e-05,-7.480429485440254e-05,0.00011029886081814766
L8H15,116,0,8.489528894424438,3.450946569442749,0.00030597555451095104,0.00018772477051243186,6.497168214991689e-06,0.0002782948431558907,0.0007881408673711121,-5.101668648421764e-06
L8H15,116,1,3.3671345710754395,7.863253831863403,-0.00015784375136718154,0.0008103987202048302,-4.190625622868538e-05,0.00041478872299194336,-0.00022446038201451302,-0.001057557761669159
L8H15,130,0,6.983928680419922,1.7240610122680664,4.885694943368435e-05,0.00014267524238675833,1.334724947810173e-05,0.0003670018631964922,0.0017957210075110197,-0.00016048317775130272
L8H15,130,1,4.094547152519226,6.008379817008972,0.0003070566162932664,-0.004572934820316732,0.0005137640982866287,0.0003369450569152832,-0.0023799408227205276,0.00024343421682715416
L8H15,150,0,6.5843751430511475,-0.81303870677948,0.00021416941308416426,6.34434400126338e-06,-1.1148338671773672e-05,2.5130691938102245e-05,6.604369264096022e-05,-0.00016329821664839983
L8H15,150,1,4.2601600885391235,7.0457524061203,0.00043593510054051876,-0.004472246277146041,-0.00031054671853780746,0.0005468297749757767,-0.00178976496681571,-0.0011647066567093134
L8H15,154,0,7.268270015716553,-1.4837267398834229,0.0002068503526970744,0.00020777806639671326,-1.4925666619092226e-05,0.0002877659862861037,0.0003623266238719225,0.00024017109535634518
L8H15,154,1,3.4639748334884644,10.117300868034363,-0.00025235727662220597,-0.005349113751435652,-0.0002890373580157757,0.0003353557549417019,-0.004393830895423889,-0.00014600902795791626
L8H15,162,0,6.707120180130005,9.346593618392944,0.00047294265823438764,0.0005052061169408262,-1.290012733079493e-05,0.0007666288875043392,0.0008227750658988953,-0.00012841913849115372
L8H15,162,1,7.759797930717468,7.023754358291626,-0.0004691942594945431,-0.004823740280698985,7.075630128383636e-05,-0.00040314148645848036,-0.002968341112136841,-0.00038218358531594276
L8H15,176,0,9.172008872032166,0.9334995746612549,-0.0031551221618428826,-7.185505819506943e-05,-2.9766204534098506e-05,-0.00048583283205516636,0.00013384493649937212,5.979510024189949e-05
L8H15,176,1,5.6944358348846436,5.451282620429993,0.0023398988996632397,-0.004470116109587252,-0.00022239703685045242,0.002470224251737818,-0.0018118391744792461,-0.0003448314964771271
L8H15,178,0,9.348368525505066,2.068503737449646,0.0003575287410058081,0.00016134610632434487,2.9619841370731592e-06,0.00098497758153826,6.700982339680195e-05,8.29880591481924e-05
L8H15,178,1,4.94228720664978,7.269891381263733,-0.0004022495122626424,-0.005333543987944722,4.032999277114868e-05,0.00018130021635442972,-0.004586872179061174,0.00032764067873358727
L8H15,186,0,7.7053669691085815,7.226882576942444,-0.0011798620107583702,0.00034800329012796283,-2.951320493593812e-05,-0.0003378158435225487,0.000969398592133075,-0.00013778713764622808
L8H15,186,1,3.9118971824645996,7.691999316215515,0.0016636847285553813,-0.00544740742770955,4.186946898698807e-05,0.0005002551188226789,-0.0035349117242731154,-0.0007301380392163992
L8H15,192,0,9.294426560401917,6.950620532035828,0.0005586293409578502,0.0003931532264687121,-9.353680070489645e-06,-0.00025894836289808154,0.0007042646175250411,-0.000135972659336403
L8H15,192,1,2.4967048168182373,7.872818946838379,-0.001671052596066147,-0.0040691872127354145,-4.824623465538025e-05,0.00025055257719941437,-0.0005827229470014572,-0.0005631912499666214
L8H15,196,0,7.210710167884827,5.215872526168823,-0.0004650080809369683,0.004982347134500742,5.505571607500315e-06,8.390870061703026e-05,0.0023096555669326335,-4.707681364379823e-05
L8H15,196,1,5.493874192237854,7.508875608444214,0.0002769168349914253,-0.00361450738273561,-0.00022328970953822136,0.00020937807857990265,-0.001508466899394989,0.0014605906326323748
L8H16,0,0,5.38088321685791,1.701812982559204,0.0002210679231211543,-3.3224932849407196e-06,-0.00014740531332790852,0.0014075434301048517,0.0005195944104343653,0.0014622013550251722
L8H16,0,1,2.9023590087890625,7.276455879211426,-0.00024608016246929765,-0.002636294113472104,-0.00047510210424661636,0.0007363664917647839,-0.002357449382543564,0.0022431770339608192
L8H16,16,0,7.11986517906189,2.0677086114883423,0.0005591197987087071,0.0005191201344132423,2.4936161935329437e-06,0.0015451584476977587,0.0013809842057526112,0.001363913994282484
L8H16,16,1,6.09132444858551,4.657310485839844,0.00029506103601306677,-0.0009153992286883295,-0.00012317567598074675,-4.698522388935089e-06,-0.0019370419904589653,0.0025253379717469215
L8H16,32,0,10.526287913322449,2.1401418447494507,0.0002924095606431365,-0.00024358532391488552,1.849920954555273e-05,0.0006970078684389591,0.000418215524405241,2.9999297112226486e-05
L8H16,32,1,4.772899031639099,5.4145084619522095,-7.966079283505678e-05,-0.0015136849833652377,-2.822023816406727e-05,3.088056109845638e-05,-0.003262636251747608,-0.0012201969511806965
L8H16,48,0,6.600269794464111,6.54676365852356,-5.838344804942608e-05,-3.928417572751641e-05,4.5642489567399025e-05,-0.0008510067127645016,0.0015362715348601341,0.002219259738922119
L8H16,48,1,0.8600050210952759,8.195607900619507,0.000377521151676774,-0.0009697798523120582,7.42604024708271e-05,0.0008959448896348476,-0.0008147447369992733,0.0032486654818058014
L8H16,56,0,6.0057220458984375,4.2870378494262695,6.531202234327793e-05,2.795923501253128e-05,9.567744564265013e-05,0.0013088993728160858,0.0001694774255156517,0.0011581243015825748
L8H16,56,1,7.347482919692993,5.46565842628479,9.751238394528627e-05,-0.0010798820294439793,0.000130105996504426,0.0016355570405721664,-0.004147753119468689,0.001862560398876667
L8H16,64,0,5.855940103530884,1.9371116161346436,4.19525895267725e-06,-0.0003969259560108185,-0.00010604877024888992,-0.0006221563089638948,-5.172821693122387e-05,0.001896014204248786
L8H16,64,1,2.0614051818847656,8.76237690448761,0.0005938642425462604,-0.0015344824059866369,1.915358006954193e-05,0.0014193374663591385,-0.0033495731186121702,0.006400034762918949
L8H16,82,0,5.464267611503601,0.4103584289550781,0.0007727976189926267,-4.024116788059473e-05,0.00027514121029525995,0.0006185420788824558,0.0011710324324667454,0.005439444445073605
L8H16,82,1,0.7729959487915039,8.16834032535553,0.0006018989952281117,-0.00021779671078547835,0.00028327363543212414,-0.00019034696742892265,-0.00233285641297698,0.007397815585136414
L8H16,96,0,8.619663715362549,4.201663374900818,0.00014005106640979648,9.416602551937103e-06,0.00010487122926861048,6.331922486424446e-05,6.008613854646683e-05,-0.0010838813614100218
L8H16,96,1,5.8683531284332275,5.9466001987457275,0.000237214844673872,-0.00043719063978642225,0.00013987778220325708,0.00012557418085634708,-0.003425578586757183,-0.0010416628792881966
L8H16,98,0,4.691381096839905,6.007624268531799,0.00022420205641537905,0.0021294159814715385,-0.00028246408328413963,0.0005024592392146587,0.0030751796439290047,4.6296510845422745e-05
L8H16,98,1,6.054630756378174,8.464698791503906,5.852279718965292e-05,0.0007486839313060045,-0.00020572589710354805,0.000188327394425869,-0.001198155339807272,0.0005548214539885521
L8H16,102,0,8.84278678894043,1.4450945854187012,0.00014084891881793737,5.470437463372946e-05,4.859035834670067e-05,0.0011563471052795649,0.000893106684088707,0.007964660413563251
L8H16,102,1,4.0489277839660645,8.330622911453247,0.0002083340659737587,0.00039048842154443264,0.0002952681388705969,0.0026952316984534264,0.0012786132283508778,0.012889251578599215
L8H16,116,0,8.489528894424438,3.450946569442749,6.115977885201573e-05,-0.00034237938234582543,0.00012357195373624563,0.00019317329861223698,-0.0003874951507896185,-0.0004552153404802084
L8H16,116,1,3.3671345710754395,7.863253831863403,0.00010119756916537881,0.0010331200901418924,0.0001949709840118885,0.0006959710735827684,0.0008284896612167358,-0.0029450636357069016
L8H16,130,0,6.983928680419922,1.7240610122680664,0.00014447449939325452,-0.0005119902780279517,-9.277986828237772e-05,-0.0006229020655155182,0.0038432213477790356,0.0005107070319354534
L8H16,130,1,4.094547152519226,6.008379817008972,0.00013411353575065732,-0.00012068252544850111,1.6518402844667435e-05,0.0014076153747737408,-0.00295126810669899,0.0035210996866226196
L8H16,150,0,6.5843751430511475,-0.81303870677948,0.00015089765656739473,-0.0002956546377390623,-0.00019089283887296915,0.0004204486031085253,0.0001799676101654768,0.00028920662589371204
L8H16,150,1,4.2601600885391235,7.0457524061203,5.471636541187763e-06,-0.0010144506813958287,-0.00024373014457523823,0.00035564531572163105,-0.0015073218382894993,-0.00035792356356978416
L8H16,154,0,7.268270015716553,-1.4837267398834229,3.1812465749680996e-05,-3.1673465855419636e-05,-0.00010402710177004337,-0.00021489104256033897,0.0007994705811142921,0.0029428876005113125
L8H16,154,1,3.4639748334884644,10.117300868034363,0.00015467219054698944,-0.0006589661352336407,-0.00017744628712534904,0.0004733854439109564,-0.0019146180711686611,0.0037068533711135387
L8H16,162,0,6.707120180130005,9.346593618392944,0.0003218483179807663,-8.629861986264586e-05,2.1481013391166925e-05,0.0014277715235948563,-0.0011546295136213303,-0.0005399584770202637
L8H16,162,1,7.759797930717468,7.023754358291626,0.00024194217985495925,-0.0005566647159866989,6.47413544356823e-05,0.00010814680717885494,-0.004154611378908157,-0.002584420144557953
L8H16,176,0,9.172008872032166,0.9334995746612549,0.0002199701266363263,-0.00017519074026495218,1.8738326616585255e-05,0.0007119271904230118,0.0013350616209208965,-0.0013914252631366253
L8H16,176,1,5.6944358348846436,5.451282620429993,-8.06277384981513e-05,-0.000540661159902811,-4.447530955076218e-06,-0.00012747733853757381,-0.0019412580877542496,-0.0027395752258598804
L8H16,178,0,9.348368525505066,2.068503737449646,2.8525711968541145e-05,-0.0002564128371886909,-6.895547267049551e-05,2.2405991330742836e-05,-0.0003903754986822605,0.0012378315441310406
L8H16,178,1,4.94228720664978,7.269891381263733,0.00014562893193215132,-0.0005837550852447748,-0.0001080735819414258,0.000939441379159689,-0.0013564899563789368,0.0018679862841963768
L8H16,186,0,7.7053669691085815,7.226882576942444,7.925083627924323e-05,-0.00032877150806598365,3.4375814720988274e-05,0.00028428109362721443,0.0011401402298361063,-0.0007257329998537898
L8H16,186,1,3.9118971824645996,7.691999316215515,0.0002296126913279295,-0.000729125109501183,7.476308383047581e-06,-0.00024212768767029047,-0.00353008764795959,-0.0022865370847284794
L8H16,192,0,9.294426560401917,6.950620532035828,0.00022147444542497396,0.00013862608466297388,1.2096017599105835e-05,0.0017750486731529236,0.004252296872437,-0.006283434107899666
L8H16,192,1,2.4967048168182373,7.872818946838379,-8.297618478536606e-06,-0.0006540409522131085,0.00013227760791778564,0.0010297833941876888,-0.0054277777671813965,-0.0101715587079525
L8H16,196,0,7.210710167884827,5.215872526168823,2.700136974453926e-05,0.0005192519747652113,-0.00011518242536112666,-4.306610208004713e-05,0.0037875110283493996,0.0018114959821105003
L8H16,196,1,5.493874192237854,7.508875608444214,3.073061816394329e-05,-0.000693719310220331,-0.000166426005307585,0.0002758060581982136,-0.0029306199867278337,0.0013520396314561367
L9H6,0,0,5.38088321685791,1.701812982559204,0.00787465856410563,0.0016467603854835033,4.01567667722702e-05,0.0029927492141723633,0.003016493748873472,0.0007301936857402325
L9H6,0,1,2.9023590087890625,7.276455879211426,0.005661199800670147,-0.020509323803707957,-0.0010463278740644455,0.0012703528627753258,-0.0032286588102579117,0.0067845797166228294
L9H6,16,0,7.11986517906189,2.0677086114883423,0.0062680046539753675,0.021804762771353126,-0.0003128431271761656,0.0005659540183842182,0.008396629709750414,-0.0008672741241753101
L9H6,16,1,6.09132444858551,4.657310485839844,0.008830721024423838,-0.02216169936582446,-0.00342673622071743,0.0037682235706597567,-0.008864045375958085,-0.003710472956299782
L9H6,32,0,10.526287913322449,2.1401418447494507,0.005882124649360776,-0.0007459144107997417,0.00016378960572183132,0.002311984309926629,0.0054729466792196035,-0.0009438940323889256
L9H6,32,1,4.772899031639099,5.4145084619522095,0.005441552493721247,-0.016745758010074496,-3.417022526264191e-05,0.0028533521108329296,-0.010165776126086712,-0.004318183287978172
L9H6,48,0,6.600269794464111,6.54676365852356,0.009315792471170425,-0.0005573267117142677,-6.955908611416817e-05,0.00205528037622571,0.00043471669778227806,-0.0009292187169194221
L9H6,48,1,0.8600050210952759,8.195607900619507,0.00816338136792183,-0.026071111671626568,-0.0012832339853048325,0.001988146221265197,-0.004308745265007019,-0.0014915009960532188
L9H6,56,0,6.0057220458984375,4.2870378494262695,0.005788646638393402,8.735805749893188e-05,-0.0002503972500562668,0.00023100152611732483,6.401212885975838e-05,0.000532443867996335
L9H6,56,1,7.347482919692993,5.46565842628479,0.007997163571417332,-0.02049900684505701,-0.00047644972801208496,0.003659564536064863,-0.009485086193308234,0.0012722359970211983
L9H6,64,0,5.855940103530884,1.9371116161346436,0.005982385482639074,-1.4060642570257187e-06,-0.00010858336463570595,0.0019839336164295673,0.0015558134764432907,-0.00030239252373576164
L9H6,64,1,2.0614051818847656,8.76237690448761,0.0053136590868234634,-0.01710667065344751,-0.0021315980702638626,0.0028257989324629307,-0.0065324981696903706,-0.00043685268610715866
L9H6,82,0,5.464267611503601,0.4103584289550781,0.005376213230192661,7.264595478773117e-05,0.00024216808378696442,0.0011456501670181751,0.003446110524237156,-0.0018108231015503407
L9H6,82,1,0.7729959487915039,8.16834032535553,0.007612559944391251,-0.020824750885367393,0.0006119851022958755,0.004118735669180751,-0.0091009009629488,-0.008458593860268593
L9H6,96,0,8.619663715362549,4.201663374900818,0.00418524700216949,1.1272262781858444e-05,3.0923401936888695e-05,0.0006144349463284016,-4.197936505079269e-06,-0.0006573912687599659
L9H6,96,1,5.8683531284332275,5.9466001987457275,0.00849149376153946,-0.02000220399349928,-0.0018360819667577744,0.00370615441352129,-0.006553368642926216,-0.002352442592382431
L9H6,98,0,4.691381096839905,6.007624268531799,0.004817944951355457,0.022059469483792782,-0.0002594543620944023,0.004051853436976671,0.004385052714496851,0.0021678521297872066
L9H6,98,1,6.054630756378174,8.464698791503906,0.001849673455581069,0.00013089925050735474,-0.0030546169728040695,0.000303447712212801,-0.0015821456909179688,0.001949109137058258
L9H6,102,0,8.84278678894043,1.4450945854187012,0.008113670162856579,-0.0013477322645485401,-0.00016560358926653862,0.004873556084930897,0.0034500882029533386,0.0014412794262170792
L9H6,102,1,4.0489277839660645,8.330622911453247,0.005044981371611357,0.0002168715000152588,-0.0019432492554187775,0.0010890662670135498,-0.0005752630531787872,0.004086286760866642
L9H6,116,0,8.489528894424438,3.450946569442749,0.0057031160686165094,-0.0010649401228874922,0.00018487381748855114,0.0021483092568814754,0.003406741190701723,0.001507583074271679
L9H6,116,1,3.3671345710754395,7.863253831863403,0.007775339763611555,0.0005167629569768906,0.0013609565794467926,0.0019488772377371788,-0.00015541259199380875,0.002826126292347908
L9H6,130,0,6.983928680419922,1.7240610122680664,0.0066649154759943485,-0.001662152586504817,0.00012338906526565552,0.00476378807798028,0.004283650778234005,0.0007061506621539593
L9H6,130,1,4.094547152519226,6.008379817008972,0.0075677912682294846,-0.019546231720596552,0.002614423632621765,0.0022802045568823814,-0.0030441218987107277,0.006409909576177597
L9H6,150,0,6.5843751430511475,-0.81303870677948,0.004170523025095463,-0.002170148305594921,-0.00027858512476086617,0.0006170128472149372,0.002939569763839245,-0.0012310398742556572
L9H6,150,1,4.2601600885391235,7.0457524061203,0.005139531567692757,-0.01578296022489667,-0.0004997514188289642,0.0026493326295167208,-0.0046283043920993805,-0.006815497297793627
L9H6,154,0,7.268270015716553,-1.4837267398834229,0.00327332247979939,-0.00023565604351460934,5.258643068373203e-05,0.001448415918275714,0.0013693452347069979,0.001351051265373826
L9H6,154,1,3.4639748334884644,10.117300868034363,0.007767433766275644,-0.02256590104661882,0.00028244778513908386,0.0011037506628781557,-0.0040548068936914206,0.00690514175221324
L9H6,162,0,6.707120180130005,9.346593618392944,0.01205702405422926,0.000503235962241888,-3.2446347177028656e-05,0.004001876339316368,0.0009548417292535305,-0.0007383746560662985
L9H6,162,1,7.759797930717468,7.023754358291626,0.0043453495018184185,-0.018425271846354008,-0.0014384537935256958,0.0006722044199705124,-0.007689063902944326,-0.0016831867396831512
L9H6,176,0,9.172008872032166,0.9334995746612549,0.0020688986405730247,-0.0011370708234608173,-0.00010220706462860107,-0.0007054260931909084,-0.0010188515298068523,0.0012490171939134598
L9H6,176,1,5.6944358348846436,5.451282620429993,0.009260803461074829,-0.023537122178822756,-0.0022240467369556427,0.003808655310422182,-0.00328090600669384,0.0015453072264790535
L9H6,178,0,9.348368525505066,2.068503737449646,0.006103359162807465,-0.0004809903912246227,1.3103242963552475e-05,0.007890841225162148,0.0006831781938672066,0.0003920325543731451
L9H6,178,1,4.94228720664978,7.269891381263733,0.00778465042822063,-0.023035742808133364,-0.0012110397219657898,0.0019086692482233047,-0.009271363029256463,0.0048320116475224495
L9H6,186,0,7.7053669691085815,7.226882576942444,0.008846374228596687,0.0004492776934057474,0.00023865047842264175,0.0013374118134379387,0.0025352686643600464,-0.0005371533334255219
L9H6,186,1,3.9118971824645996,7.691999316215515,0.003411124460399151,-0.01543259248137474,0.0009446442127227783,0.0025498932227492332,-0.008185510523617268,-0.00016264058649539948
L9H6,192,0,9.294426560401917,6.950620532035828,0.007402089424431324,-0.0022436499129980803,-0.00015333853662014008,0.0015528136864304543,0.002600030042231083,-0.0009804398287087679
L9H6,192,1,2.4967048168182373,7.872818946838379,0.011630068998783827,-0.027451998088508844,-0.0030402429401874542,0.003826726693660021,-0.006725318729877472,-0.003621157258749008
L9H6,196,0,7.210710167884827,5.215872526168823,0.00664592906832695,0.019303104374557734,8.540879935026169e-05,0.0014248951338231564,0.006266002543270588,-0.0001966198906302452
L9H6,196,1,5.493874192237854,7.508875608444214,0.00512629933655262,-0.019996553659439087,-7.0156529545784e-05,0.0018665855750441551,-0.005056740716099739,-0.001322602853178978
L9H16,0,0,5.38088321685791,1.701812982559204,0.0004377447960450809,-0.0004131118766963482,-2.2154999896883965e-05,-4.590693890804687e-05,-5.19120885655866e-05,-5.532996055990225e-05
L9H16,0,1,2.9023590087890625,7.276455879211426,9.880353354674298e-05,0.00022618190268985927,4.5061933633405715e-06,-8.372137017431669e-06,2.5491605811112095e-05,-7.186617722254596e-06
L9H16,16,0,7.11986517906189,2.0677086114883423,0.0003990296641518398,-0.00040557788088335656,0.00020683580078184605,8.281482587335631e-05,-0.00010602960810501827,4.822878690902144e-05
L9H16,16,1,6.09132444858551,4.657310485839844,0.0001900429128909309,0.00017039914018823765,9.463121386943385e-06,8.966151335698669e-05,0.00015243485540850088,3.8785638025728986e-06
L9H16,32,0,10.526287913322449,2.1401418447494507,0.0008840263927822889,-0.0008948241957114078,-0.00013840559404343367,-1.115514282901131e-05,-2.2265168581725447e-05,-2.035035504377447e-05
L9H16,32,1,4.772899031639099,5.4145084619522095,0.0002494193977327086,0.000147496051795315,-2.518851397326216e-05,1.685810275375843e-06,5.275525836623274e-06,-5.740284223065828e-06
L9H16,48,0,6.600269794464111,6.54676365852356,0.00018916619023912062,-7.091296720318496e-05,-1.971604797290638e-05,7.332710629270878e-05,1.4762314094696194e-05,4.17471892433241e-06
L9H16,48,1,0.8600050210952759,8.195607900619507,0.00039456071942822746,1.243184397026198e-05,-3.492868927423842e-07,-7.497475507989293e-06,3.73788716387935e-05,-1.4901761460350826e-06
L9H16,56,0,6.0057220458984375,4.2870378494262695,0.0002104087600969251,1.543932012282312e-05,3.358503454364836e-05,3.78233789888327e-06,3.42346538673155e-06,-9.735435014590621e-06
L9H16,56,1,7.347482919692993,5.46565842628479,0.00020044094685545133,9.211616998072714e-05,5.456853614305146e-06,-1.8168461792811286e-06,5.539339690585621e-05,1.2353648344287649e-06
L9H16,64,0,5.855940103530884,1.9371116161346436,4.25887501478428e-05,-7.710441423114389e-07,9.10268136067316e-06,5.6431159464409575e-05,-0.00010786429265863262,-6.534588465001434e-05
L9H16,64,1,2.0614051818847656,8.76237690448761,1.3351763925584237e-05,3.379868303454714e-05,1.3043777471466456e-06,-6.412782568077091e-06,6.947269866941497e-06,-1.15370967250783e-05
L9H16,82,0,5.464267611503601,0.4103584289550781,0.0003394006344024092,-0.0004058163831359707,-4.3146254029124975e-05,-8.79879626154434e-05,-9.915511327562854e-06,-1.5628647815901786e-06
L9H16,82,1,0.7729959487915039,8.16834032535553,4.9905170271813404e-05,0.0001275544382224325,9.821887942962348e-07,-8.20946297608316e-06,-5.88112925470341e-06,-1.8074483250529738e-05
L9H16,96,0,8.619663715362549,4.201663374900818,0.0006692655584288332,4.2753410525619984e-05,-0.00029646733310073614,-7.838241754143382e-05,4.720452125184238e-06,-3.484594708424993e-05
L9H16,96,1,5.8683531284332275,5.9466001987457275,0.00011441913648013724,0.0002124333186657168,-1.376102227368392e-05,-1.9761080693569966e-05,1.2682938177022152e-05,-1.1148484190925956e-05
L9H16,98,0,4.691381096839905,6.007624268531799,0.00011140902211081993,-0.00010471288624103181,-3.79987177439034e-05,-0.00020734209874717635,-0.00013482614758686395,-0.00012111664545955136
L9H16,98,1,6.054630756378174,8.464698791503906,0.0001567932669104266,-2.7927580958930776e-07,-3.483522050373722e-06,-4.928657290292904e-05,-9.443923772778362e-06,-1.9336216610099655e-05
L9H16,102,0,8.84278678894043,1.4450945854187012,0.00012802031960745808,-6.310154276434332e-06,2.679568569874391e-05,-5.540221309274784e-06,-2.9816292226314545e-06,4.565856579574756e-05
L9H16,102,1,4.0489277839660645,8.330622911453247,0.0003660933131186539,4.039572559122462e-06,1.213526957144495e-06,-0.00022567295974340595,1.1771571735152975e-06,1.1663383702398278e-05
L9H16,116,0,8.489528894424438,3.450946569442749,0.00019428953964961693,-9.806948946788907e-05,-1.808130764402449e-05,-1.0122130333911628e-06,-4.2372315874672495e-05,-6.862312147859484e-06
L9H16,116,1,3.3671345710754395,7.863253831863403,0.0003929476058601722,2.0533254428301007e-05,-4.375586286187172e-06,0.0001285386106246733,-1.3075953120278427e-05,-9.697430868982337e-06
L9H16,130,0,6.983928680419922,1.7240610122680664,0.00041656612870610843,-0.0006081644605728798,-0.00012870685895904899,2.698895514186006e-05,-1.2505527593020815e-05,0.00011770364471885841
L9H16,130,1,4.094547152519226,6.008379817008972,0.00010406526234874036,0.00026791352865984663,-5.140762368682772e-06,2.6267098633070418e-05,6.917411610629642e-06,3.346203220644384e-05
L9H16,150,0,6.5843751430511475,-0.81303870677948,6.958106177989976e-05,5.9421414334792644e-05,5.302834324538708e-06,4.27383383794222e-05,-9.078074072021991e-06,-4.3159638153156266e-05
L9H16,150,1,4.2601600885391235,7.0457524061203,5.178830463137274e-05,2.3587705982208718e-05,-6.489581210189499e-07,2.3894657715572976e-05,2.9901544621679932e-05,-7.429797733493615e-06
L9H16,154,0,7.268270015716553,-1.4837267398834229,0.000253113888675216,-0.00010008460958488286,-7.55276414565742e-05,-5.1439236813166644e-05,-4.041007105115568e-05,-9.852978109847754e-06
L9H16,154,1,3.4639748334884644,10.117300868034363,0.00021678798430002644,0.0003190709849150153,-1.2373393474263139e-05,6.983756975387223e-06,1.4459716112469323e-05,-5.59063846594654e-06
L9H16,162,0,6.707120180130005,9.346593618392944,5.674954809364863e-05,-4.171531691099517e-05,-2.111266803694889e-05,4.4507421989692375e-05,-7.555085176136345e-06,4.465509846340865e-05
L9H16,162,1,7.759797930717468,7.023754358291626,0.00018599377563077724,5.781392701464938e-05,-3.6215351428836584e-07,0.00010652183209458599,3.409134933463065e-05,3.289771393610863e-05
L9H16,176,0,9.172008872032166,0.9334995746612549,0.00010492995863842225,-2.5268251192755997e-05,-3.651819133665413e-05,-5.835998399561504e-05,-8.114908268908039e-06,-3.261647361796349e-05
L9H16,176,1,5.6944358348846436,5.451282620429993,0.00024150833758085355,4.1883718495228095e-05,-2.4179244064725935e-06,-9.768311429070309e-06,5.07162076246459e-06,-4.034994617541088e-06
L9H16,178,0,9.348368525505066,2.068503737449646,0.00018408255522217587,-0.0001526135929452721,-1.8757418729364872e-06,2.6032991627289448e-05,1.9131432054564357e-05,-4.429722685017623e-05
L9H16,178,1,4.94228720664978,7.269891381263733,0.0001114547681595468,5.2402740038814954e-05,1.8797254597302526e-07,-2.9721030841756146e-05,0.00016872757169039687,-5.8293262554798275e-06
L9H16,186,0,7.7053669691085815,7.226882576942444,0.00010943994902845589,-7.224745058920234e-05,-2.817651693476364e-05,-9.557075827615336e-06,-6.643819870078005e-05,-1.3939956261310726e-05
L9H16,186,1,3.9118971824645996,7.691999316215515,5.33816838697021e-05,0.00013509305517800385,-9.957361726264935e-07,-4.2692954593803734e-05,8.735907249501906e-05,-1.8699348402151372e-05
L9H16,192,0,9.294426560401917,6.950620532035828,0.00014943875476092217,-2.384622348472476e-05,-1.4830846339464188e-05,-0.00011819239716714947,-5.089336264063604e-05,-2.834396218531765e-05
L9H16,192,1,2.4967048168182373,7.872818946838379,0.00012156208322267048,6.617391318286536e-05,4.3914860725635663e-07,1.909567254188005e-05,-1.014122517517535e-05,-1.224379684572341e-05
L9H16,196,0,7.210710167884827,5.215872526168823,2.7049869828488227e-05,-2.868375668185763e-05,4.079407517565414e-06,7.506022939196555e-06,-4.310548865760211e-05,-4.0045419154921547e-05
L9H16,196,1,5.493874192237854,7.508875608444214,3.6394297666220154e-05,2.260018777633377e-05,-6.507457328552846e-08,9.652070730226114e-06,2.4074272005236708e-05,-1.2795859220204875e-05
L9H17,0,0,5.38088321685791,1.701812982559204,0.009264683350920677,0.0006113937124609947,0.0009453725069761276,0.013823254965245724,0.006458085961639881,0.003971423022449017
L9H17,0,1,2.9023590087890625,7.276455879211426,0.0083541888743639,0.0004556998610496521,0.003554483875632286,0.004637621343135834,-0.010430052876472473,0.01868809014558792
L9H17,16,0,7.11986517906189,2.0677086114883423,0.00805699685588479,0.004820767790079117,0.00021313689649105072,0.012795420363545418,0.020713888108730316,0.0032388977706432343
L9H17,16,1,6.09132444858551,4.657310485839844,0.0042044781148433685,0.0012997081503272057,-0.00046076439321041107,0.013500973582267761,-0.020563911646604538,0.005589820444583893
L9H17,32,0,10.526287913322449,2.1401418447494507,0.004370842128992081,0.006272460334002972,-0.0008329744450747967,0.010437099263072014,0.02089180052280426,-0.005552578717470169
L9H17,32,1,4.772899031639099,5.4145084619522095,0.003582401666790247,0.0009749867022037506,-0.0014273039996623993,0.006097991019487381,-0.028089918196201324,-0.009458623826503754
L9H17,48,0,6.600269794464111,6.54676365852356,0.005707456264644861,0.009411629289388657,0.00035294145345687866,0.004036718048155308,0.004734215326607227,-0.001859649084508419
L9H17,48,1,0.8600050210952759,8.195607900619507,0.007317425683140755,0.004259465262293816,-1.6925856471061707e-05,0.012761512771248817,-0.013583075255155563,-0.01217525452375412
L9H17,56,0,6.0057220458984375,4.2870378494262695,0.00597991282120347,0.00020498596131801605,-0.0010241786949336529,0.006805073469877243,0.00040692277252674103,-0.00112050399184227
L9H17,56,1,7.347482919692993,5.46565842628479,0.006031947210431099,0.004003167152404785,-0.0014362111687660217,0.009340831078588963,-0.021964095532894135,0.0008531101047992706
L9H17,64,0,5.855940103530884,1.9371116161346436,0.0025354349054396152,0.002647640183568001,-0.0002393634058535099,0.004787549376487732,0.009422693401575089,-0.0070512909442186356
L9H17,64,1,2.0614051818847656,8.76237690448761,0.003300686366856098,-0.003249111585319042,0.0003545759245753288,0.01707759965211153,-0.02851269766688347,-0.026184722781181335
